Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.04129591836724963, 0.0, 0.1651836734693653, 0.1651836734693653, 0.1514183673470099, 0.05506122448978843, 0.04129591836724963, 26.15408163265244, 27.94357142857075, 26.635867346938177, 26.966234693876913, 26.401857142856485, 27.076357142856487, 21.955663265305613, 81.8209795918346, 80.87117346938565, 80.74728571428354, 80.76105102040609, 80.32056122448776, 1.0323979591836248, 0.6745, 0.5230816326529901, 0.19271428571425953, 0.06882653061232724, 0.05506122448978843, 0.0, 0.11012244897957686, 0.6205399999999857, 108.64846000004098, 0.8363800000000431, 0.40469999999992806, 101.36386000003797, 107.08362000004021, 103.89998000003901, 102.11930000003817, 100.82426000003782, 0.29677999999989935, 0.40469999999992806, 0.5126199999999569, 0.02698000000018691, 0.7284600000000144, 0.08093999999984185, 0.7824200000003882, 0.13490000000021565, 0.02698000000018691, 0.4047000000014378, 0.6745, 1.3490000000017972, 0.0, 0.0, 0.6745, 0.2698000000003594, 1.753700000003235, 1.2141000000025162, 0.5396000000007188, 1.4839000000028755, 0.2698000000003594, 7617.668100010988, 0.33724999999971916, 0.16862499999985958, 0.4215625000002106, 0.7588124999999298, 0.16862499999985958, 2.4450624999985258, 165.5054374998807, 171.40731249987581, 162.63881249988196, 172.3347499998756, 165.25249999988037, 171.15437499987658, 0.16862499999985958, 0.5901875000000701, 0.5058749999995787, 0.16862499999985958]",133.24398437893382,0.6745,877.5511052677074,0.0,7617.668100010988,74.0,4.0,9.0,0.9
1,"[2.248333333333333, 0.0, 0.0, 1.349, 0.6745, 0.0, 3.9120999999938895, 1.349, 0.0, 0.33725, 0.5058750000011233, 2.0235000000022465, 1.6862500000022465, 0.6745]",1.0543077380952028,0.6745,1.0906997356176202,0.0,3.9120999999938895,14.0,3.0,4.0,0.4
2,"[0.19271428571446908, 0.2890714285723455, 0.09635714285659268, 0.6745, 0.6745000000012837, 0.2890714285723455, 0.6745000000012837, 192.23250000020408, 1.6380714285736293, 1.7344285714302219, 1.252642857144691, 0.6745, 1.252642857144691, 0.9635714285723455, 0.4817857142868146, 0.0, 0.0, 0.19271428571446908, 1.0117500000022466, 0.5058750000011233, 1.8548750000011232, 0.8431249999988767, 2.5293750000011235, 1.0117500000022466, 0.33725, 0.6745, 1.349, 2.1921249999988763, 0.5058749999988768, 331.3481250000348, 0.16862499999887673, 0.8431250000011232, 0.33725, 0.8431249999988767, 0.33725, 0.16862499999887673, 0.0, 0.0, 0.5058750000011233, 0.6745, 0.16862500000112327, 27.480659793811736, 0.8066185567010501, 1.62714432989685, 0.013907216494749854, 0.5284742268040149, 0.7648969072164299, 0.31986597938147, 0.6814536082473749, 0.43112371134021, 0.013907216494749854, 0.11125773195873996, 0.5980103092783199, 0.22251546391747992, 0.6119175257730698, 0.5980103092783199, 0.40330927835052505, 0.6119175257732551, 0.09735051546399011, 1.9331030927833848, 0.8483402061854849, 0.013907216494935135, 0.7927113402061149, 0.40330927835033975, 0.09735051546399011, 0.6814536082473749, 0.0, 0.05562886597936998, 0.7927113402061149, 0.5841030927835701, 0.20860824742273007, 0.5284742268042001, 27.369402061852995, 27.23032989690457, 27.216422680409636, 27.23032989690457, 27.29986597937869, 27.272051546389008, 27.41112371133743, 27.29986597937869, 0.0, 27.425030927832367, 27.438938144327114, 0.16688659793810995, 0.5841030927833848, 0.6258247422680049, 0.44503092783514514, 0.54238144329895, 0.26423711340210004, 1.9331030927833848, 0.8344329896905497, 0.08344329896905497, 0.75098969072168, 0.3894020618555899, 0.38940206185577514, 0.7370824742267449, 0.04172164948462013, 0.013907216494935135, 0.9874123711339099, 0.7927113402061149, 0.38940206185577514, 0.2781443298968499, 0.5841030927835701, 0.09735051546399011, 0.34768041237115505, 0.570195876288635, 0.570195876288635, 0.48675257731958, 0.6258247422680049, 0.16688659793810995, 1.8496597938143298, 0.9595979381442249, 0.12516494845348983, 0.834432989690735, 0.44503092783495984, 0.40330927835052505, 0.6675463917526251, 0.041721649484434846, 0.05562886597936998, 1.001319587628845, 0.6814536082473749, 0.2781443298968499, 0.29205154639178504, 0.6119175257732551, 0.05562886597936998, 0.8066185567010501, 0.34768041237115505, 0.7370824742267449, 0.5841030927833848, 0.54238144329895, 0.44503092783514514, 0.0, 1.710587628865905, 1.0569484536080298, 0.2781443298968499, 27.578010309275726, 27.633639175255095, 27.50847422680142, 27.647546391749845, 27.647546391749845, 27.536288659791104, 0.9039690721648548, 27.56410309278079, 27.578010309275726, 27.425030927832367, 27.438938144327114, 27.425030927832367, 27.355494845358063, 27.327680412368373, 0.6258247422680049, 0.41721649484527484, 0.7370824742267449, 0.6814536082473749, 0.26423711340210004, 1.8913814432987648, 27.23032989690457, 0.013907216494749854, 27.327680412368373, 27.438938144327114, 27.425030927832367, 27.355494845358063, 27.480659793811736, 27.369402061852995, 27.29986597937869, 27.28595876288394, 27.466752577316985, 27.355494845358063]",9.34326866186721,0.6745,30.81171989272965,0.0,331.3481250000348,167.0,3.0,5.0,0.5
3,"[73.13767567569711, 68.43440540542525, 68.68962162164176, 72.37202702704806, 71.64283783785875, 69.9292432432636, 71.0594864865073, 70.22091891893933, 69.85632432434467, 71.86159459461554, 74.88772972975147, 67.26770270272235, 72.84600000002136, 73.13767567569711, 68.28856756758739, 69.05421621623641, 72.51786486488594, 71.67929729731797, 67.99689189191166, 71.35116216218302, 0.6562702702703884, 0.32813513513495135, 0.5468918918917475, 0.3645945945946602, 0.5104324324325243, 0.4739729729728154, 0.6198108108106796, 0.21875675675679615, 0.6927297297296116, 0.6927297297296116, 0.18229729729708724, 0.07291891891893204, 0.14583783783786408, 0.2552162162160193, 0.07291891891893204, 0.21875675675679615, 0.07291891891893204, 0.07291891891893204, 0.07291891891893204, 0.07291891891893204, 0.07291891891893204, 0.2552162162160193, 0.8385675675679614, 0.6198108108106796, 0.3645945945946602, 0.8021081081082524, 0.8021081081082524, 0.5468918918917475, 0.5833513513514563, 0.4375135135135923, 0.6939600721277718, 0.6557349304482246, 0.6626849562081414, 0.6623374549201433, 0.6804075218959317, 0.6605999484801663, 0.6710249871200417, 0.6626849562081414, 0.6790175167439482, 0.6936125708397736, 0.6922225656877902, 0.6668549716640915, 0.6762375064399815, 0.6828400309119002, 0.6640749613601248, 0.6904850592478132, 0.6745, 0.6842300360638836, 0.7168951571354973, 0.670677485832048, 0.6915275631117985, 0.6925700669757884, 0.6842300360638836, 0.7012575991756821, 0.6963925811437403, 0.6995200927357053, 0.6553874291602264, 0.007297527047914985, 0.007297527047914985, 0.5733771251931985, 2.4575291087068636, 2.5607369912416402, 3.2407970118495735, 3.2129969088099064, 3.2070893869139745, 3.2032668727460227, 3.202571870170031, 3.1977068521380847, 3.2004868624420557, 2.5023567748583297, 2.5353693972179414, 3.187976816074201, 3.190756826378168, 3.1904093250901746, 3.190756826378168, 2.5002717671303545, 2.5054842864502946, 2.5013142709943446, 3.1921468315301516, 3.190756826378168, 2.504094281298311, 2.5086117980422595, 2.323741112828449, 0.12718547140649186, 0.02502009273570058, 0.017027563111798545, 0.010077537351877087, 0.006602524471918673, 0.004517516743943624, 0.0017375064399768924, 0.0024325090159685752, 0.0, 0.0006950025759916829, 0.0010425038639852095, 0.003127511591964888, 0.0027800103039667314, 0.0034750128799584143, 0.0024325090159732048, 0.001737506439981522, 0.003127511591964888, 0.0034750128799584143, 0.0006950025759916829, 0.001737506439981522, 0.00034750128799815625, 0.0006950025759916829, 0.0, 0.0, 0.00486501803194178, 0.0, 0.10117499999977535, 62.99830000000719, 65.6963000000072, 66.60687500000742, 62.897125000006966, 65.93237500000741, 65.93237500000741, 63.50417500000696, 66.53942500000741, 64.65082500000696, 65.42650000000718, 0.2698, 0.23607499999977533, 0.30352499999977534, 0.10117499999977535, 0.4047, 0.23607499999977533, 0.1349, 0.2698, 0.6745, 0.16862499999977534, 0.37097499999977535, 0.30352499999977534, 0.10117499999977535, 67.18020000000764, 0.1349, 63.84142500000696, 65.02180000000719, 65.6963000000072, 65.2578750000074, 67.92215000000765, 63.908875000006965, 65.19042500000741, 65.6963000000072, 65.12297500000741, 66.77550000000718, 65.9998250000074, 67.01157500000741, 0.10117499999977535, 0.0, 0.033724999999775344, 0.10117499999977535, 0.30352499999977534, 0.06745, 0.20235, 0.0, 0.10117499999977535]",17.176768595720674,0.6745,28.915007822461863,0.0,74.88772972975147,176.0,3.0,6.0,0.6
4,"[0.6745, 0.0, 2.0234999999970045, 0.4496666666656682, 0.4496666666656682, 0.6745, 1.573833333328341, 2.248333333328341, 1.5738333333313363, 0.6745, 0.6745]",1.00153030302876,0.6745,0.6937360347770599,0.0,2.248333333328341,11.0,2.0,3.0,0.3
5,"[5.396000000007189, 0.40469999999964057, 1.0792000000014377, 1.079200000003235, 0.0, 0.8094000000010784, 1.4839000000010785, 0.2698000000003594, 0.40469999999964057, 0.5396000000007188, 0.2698000000003594, 1.214100000000719, 0.6745000000017972, 0.2698000000003594, 0.6745, 0.0, 0.9443000000021566]",0.9125588235305746,0.6745,1.194571491009175,0.0,5.396000000007189,17.0,1.0,2.0,0.2
6,"[0.0, 0.7708571428564093, 0.19271428571410232, 0.6745, 1.0599285714282045, 186.0656428569857, 1.252642857142307, 0.578142857142307, 0.38542857142820464, 0.0, 2.3607499999977533, 0.0, 0.6745, 667.7550000000718, 3.3725, 0.33725000000224653, 0.6745, 3.3725, 0.0, 5.395999999964055, 0.6745, 1325.3924999913193, 0.0, 0.6744999999910138, 2.6979999999820277, 0.0, 1.3489999999910138]",81.6930132271858,0.6745,276.0209309780605,0.0,1325.3924999913193,27.0,3.0,8.0,0.8
7,"[231.53745454534047, 1.2263636363628936, 0.49054545454515747, 0.49054545454515747, 1.5942727272725787, 0.6131818181822638, 0.7358181818177363, 1.4716363636354726, 0.8584545454532087, 0.7358181818177363, 0.49054545454515747, 0.49054545454515747, 244.65954545442423, 0.3679090909080512, 0.0, 0.3679090909080512, 0.6131818181822638, 0.9810909090903149, 0.3679090909080512, 0.6131818181822638, 0.24527272727257873, 0.24527272727257873, 0.3679090909080512, 239.14090909079042, 240.61254545442586, 243.43318181806134, 236.93345454533718, 250.17818181805808, 257.5363636362354, 239.01827272715494, 1.7169090909080513, 0.12263636363547244, 0.8584545454532087, 1.1037272727257874, 1.4716363636354726, 0.3679090909080512, 1.5942727272725787, 0.49054545454515747, 0.49054545454515747, 1.2263636363628936, 0.0, 0.12263636363710628, 0.36790909090968504, 1.1037272727257874, 0.0, 0.0, 0.49054545454515747, 0.6131818181806299, 245.76327272715167, 245.88590909078715, 245.76327272715167, 0.6131818181806299, 1.5942727272725787, 0.8584545454532087, 0.0, 0.49054545454515747, 1.7169090909080513, 238.1598181817001, 0.0, 0.7358181818177363, 0.36790909090968504, 1.1037272727257874, 0.6131818181806299, 0.12263636363710628, 0.14453571428539336, 1.3008214285711077, 0.5299642857139648, 184.2830357143053, 193.1478928571637, 186.3065357143059, 202.01275000002212, 188.52275000002086, 193.43696428573577, 188.2336785714488, 188.61910714287737, 195.65317857144942, 183.51217857144815, 191.7025357143072, 185.53567857144878, 201.82003571430786, 187.7518928571637, 193.24425000002148, 0.8190357142860353, 0.6263214285717495, 1.1081071428568219, 0.4336071428574638, 0.048178571428892356, 0.24089285714317807, 0.7226785714282504, 0.14453571428539336, 0.24089285714317807, 0.14453571428539336, 0.4336071428574638, 0.14453571428539336, 0.24089285714317807, 1.011750000000321, 0.4336071428574638, 1.1081071428568219, 0.14453571428539336, 0.33724999999967903, 1.2044642857146066, 0.5299642857139648, 0.4336071428574638, 1.011750000000321, 1.2044642857146066, 0.8190357142860353, 0.24089285714317807, 0.5299642857139648, 0.24089285714317807, 0.33724999999967903, 1.011750000000321, 0.24089285714317807, 0.6263214285717495, 0.5299642857139648, 0.8190357142860353, 1.1081071428568219, 0.048178571428892356, 0.5299642857139648, 0.5299642857139648, 0.14453571428539336, 0.33724999999967903, 0.6263214285717495, 0.33724999999967903, 0.24089285714317807, 0.9153928571425362, 0.6263214285717495, 0.24089285714317807, 0.14453571428539336, 188.61910714287737, 185.92110714287736, 189.77539285716307, 190.9316785714488, 187.36646428573513, 0.7226785714282504, 0.4336071428574638, 0.048178571428892356, 0.33724999999967903, 0.5299642857139648, 1.3008214285723914, 1.3971785714288925, 0.8190357142860353, 2.4571071428581055, 0.33725, 0.168625, 0.0, 0.5901874999994383, 0.505875, 0.33725, 162.13293750001742, 1.0960625000005617, 1.6862500000011234, 1.4333125000005618, 1.7705625000005616, 1.0117500000011233, 1.3490000000011233, 0.168625, 7.756750000001124, 162.9760625000174, 160.02512500001686, 164.07212500001796, 163.6505625000174, 0.7588125000005617, 0.5901875000005616, 0.843125, 0.08431249999943836, 0.6745, 1.0960625000005617, 0.33725, 0.0, 0.33725, 0.08431250000056163, 1.0960625000005617, 169.97400000001798, 0.08431250000056163, 0.2529374999994384, 0.5901875000005616, 0.33725, 0.168625, 0.9274374999994385, 164.74662500001796, 163.22900000001798, 161.37412500001685, 0.08431250000056163, 0.505875, 167.36031250001852, 167.0230625000174, 165.50543750001742, 164.4936875000174, 164.40937500001797, 167.52893750001851, 175.28568750001853, 0.168625, 0.2529374999994384, 0.0, 0.33725, 0.843125, 0.2529374999994384, 0.7588125000005617, 0.505875, 0.0, 0.33725, 0.33725, 0.168625, 0.4215625000005616, 0.168625, 0.0, 166.8544375000174, 175.96018750001852, 0.843125, 0.6745, 0.7588125000005617, 0.08431250000056163]",47.42140137986616,0.6745,84.45612048909527,0.0,257.5363636362354,212.0,3.0,7.0,0.7
8,"[0.7869166666641705, 0.0, 0.0, 0.8993333333313364, 0.5620833333328341, 0.5620833333328341, 0.44966666666716587, 1.6862499999955067, 0.899333333332834, 0.5620833333328341, 0.2248333333328341, 0.44966666666716587, 0.6745, 0.0, 0.5620833333328341, 0.44966666666716587, 223.82158333285957, 0.11241666666716589, 0.44966666666716587, 0.11241666666716589, 0.11241666666716589, 1.3489999999985023, 0.899333333332834, 2.1359166666626725, 0.11241666666716589, 231.01624999951176, 0.3372499999985023, 0.7869166666641705, 222.3601666661969, 0.6744999999985023, 1.7986666666626727, 230.22933333284607, 216.5144999995417, 214.71583333287901, 229.32999999951474, 221.46083333286555, 226.0699166661894, 227.86858333285207, 0.11241666666716589, 0.33725, 0.4496666666656682, 0.0, 0.0, 0.6744999999985023, 0.2248333333328341, 1.3489999999970046, 0.7869166666641705, 1.6862499999955067, 2.023499999995507, 1.6862499999955067, 0.3372499999985023, 0.5620833333328341, 219.88699999953573, 218.9876666662044, 218.42558333287153, 220.78633333286706, 0.5620833333328341, 0.2248333333328341, 0.44966666666716587, 0.6745, 0.11241666666716589, 0.5620833333328341, 0.7869166666641705, 16860.251666631084, 16644.86133329821, 1.1241666666641705, 0.0, 0.5620833333313364, 1.7986666666626727, 0.2248333333328341, 2.023499999995507]",516.3883333322435,0.6745,2765.693313566556,0.0,16860.251666631084,71.0,1.0,10.0,1.0
9,"[0.0, 0.0, 2.0234999999820276, 0.0, 0.6745]",0.5395999999964055,0.0,0.78659541060785,0.0,2.0234999999820276,5.0,3.0,1.0,0.1
