Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.7344555555555466, 7.974088888888507, 0.8094000000000798, 0.6744999999999999, 0.0, 0.6595111111110135, 0.029977777777573645, 0.6744999999999999, 0.02997777777797303, 0.032637096774107054, 0.03263709677439693, 0.7615322580646237, 5.798524193546258, 5.548306451610953, 5.700612903223646, 5.0369919354819235, 0.5874677419353763, 0.5004354838708975, 0.5330725806452946]",1.9009804659493776,0.6744999999999999,2.525690488569221,0.0,7.974088888888507,19.0,2.0,3.0,1.0
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6744999999997318, 0.6745000000002682, 0.0]",0.10376923076923077,0.0,0.2433604176923772,0.0,0.6745000000002682,13.0,12.0,1.0,0.33
2,"[0.3934583333337077, 0.11241666666666665, 0.4496666666666666, 1.1241666666674155, 1.6019375000001872, 1.9391875000001872, 0.8150208333335206, 1.0117500000007489, 0.2248333333333333, 0.6745000000007488, 0.5058749999996256, 1.2646875000001871, 1.6019375000001872, 1.7986666666674154, 0.8150208333335206, 0.7588125000005617, 0.14052083333352053, 0.0, 0.6745, 1.2646875000001871, 1.236583333334082, 1.686250000000749, 0.8150208333335206, 0.9555416666670411, 0.05620833333295891, 0.11241666666666665, 0.6463958333331461, 1.349000000000749, 1.967291666667041, 1.7986666666674154, 1.039854166666854, 0.8993333333340822, 0.4777708333327717, 0.19672916666647944, 0.028104166666105032, 0.6745, 0.16862499999962557, 0.8712291666664794, 1.292791666667041, 1.6019375000001872, 1.8267708333335204, 0.8150208333335206, 0.5339791666664795, 0.3934583333329589, 0.19672916666647944, 0.6463958333331461, 0.5339791666664795, 0.33725, 0.14052083333352053, 0.7869166666666667, 0.5339791666664795, 0.08431249999981279, 0.16862500000037442, 0.7869166666666667, 0.5901874999994383, 0.33725, 0.1405208333327717, 0.5339791666664795, 0.7026041666661049, 0.6745, 0.6745, 0.6745, 2.7991750000006737, 0.0]",0.780593229166765,0.6745,0.5917466437322413,0.0,2.7991750000006737,64.0,3.0,2.0,0.67
