Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.6745, 0.6745, 0.4044953402687469, 0.6745, 2.199507368877329, 0.06929193758127403, 1.8765835500650188, 2.479452644126571, 0.0, 0.0, 0.6833870213027952, 0.18031517054549936, 0.536045191478882, 2.5113725526413004, 1.1527380248737837, 0.6745, 2.3488314247013915, 0.3803977342691787]",0.9733565533739872,0.6745,0.8668613080323281,0.0,2.5113725526413004,18.0,3.0,6.0,0.6
1,"[0.6484853060306031, 0.2863437668766877, 0.25489543204320425, 0.2548954320432044, 0.866134495949595, 0.654495702070207, 0.46829484698469853, 1.4623779252925295, 0.694504297929793, 1.440825495049505, 0.7124140639063907, 0.4627701395139513, 0.954226260126013, 1.5007473222322232, 0.25057806018305123, 0.7125619279647067, 0.6545585698294595, 0.5869620069796537, 0.7459604925265031, 0.29960999539079475, 0.6944414301705404, 1.0169685257127805, 0.2505780601830514, 0.7686999407387897, 0.36054159493670884, 1.8070111139240506, 0.8682437215189873, 0.6274045316455695, 0.8322476202531646, 0.4298016455696202, 0.36054159493670884, 0.7215954683544304]",0.7078036495895993,0.6744999999999999,0.38773479289641044,0.25057806018305123,1.8070111139240506,32.0,3.0,3.0,0.3
2,"[0.5090105636350482, 0.27485594385355644, 2.5206515447507414, 1.326062802980971, 0.1951125823022932, 0.34337471962954935, 1.3674473627089205, 0.0066371463714636324, 0.006637146371463958, 0.8399894363649518, 1.6710968092033853, 1.0750225019897253, 0.28861826206497326, 1.0996189856016203, 1.6615471865745304, 0.3803301085883511, 1.6836532082922007, 0.29377038499506386, 0.0, 0.4161525172754197, 2.789620138203355, 0.6745, 0.786095459032576, 1.169488450148075, 0.6298884501480746, 1.1581261251372117, 2.494983644346872, 0.1698466520307355, 0.5202016465422612, 0.5430058177826563, 0.8986916575192099, 2.7710029637760707, 0.8059941822173436, 0.052864215148188905, 0.052864215148188905]",0.8993360808781443,0.6745,0.7933935792782635,0.0,2.789620138203355,35.0,3.0,5.0,0.5
3,"[4.117751748251748, 0.6745, 0.0, 5.574844696969698, 0.6410894522144522, 0.7556566904076375, 0.09112240490983482, 1.2782689801485074, 0.0, 1.2670767161691165, 0.04098719502954984, 0.6745, 0.8590956963176237, 0.11917972420063644]",1.1495766646156287,0.6745,1.5907545922937143,0.0,5.574844696969698,14.0,2.0,7.0,0.7
4,"[0.881409925752247, 0.46759007424775306, 2.12102442360297, 0.46759007424775284, 0.9119732172470977, 0.2837821724709784, 0.7870285240464343, 0.0, 0.4332795605306799, 0.6745, 1.7226595771144275, 0.7603834053252531, 0.5886165946747469, 1.0321663335697246, 0.5886165946747469, 0.01398305168009433, 1.6005623894674794, 0.6745, 1.3634469443898607, 0.0, 0.5016005600314404, 0.8413025643544902]",0.7598189085194625,0.6745,0.5362096985951667,0.0,2.12102442360297,22.0,4.0,4.0,0.4
5,"[2.1472927260481565, 0.6043129314699445, 5.0585796430375485, 0.7290142279845091, 0.6199857720154909, 0.6043129314699445]",1.6272497053375992,0.6745,1.630883031548374,0.6043129314699445,5.0585796430375485,6.0,1.0,9.0,0.9
6,"[0.6745, 0.0, 51.94155243445694, 0.0, 0.6745, 0.8269802670800047, 0.7325352641119682, 0.5359944774672232, 0.942952194258252, 0.535994477467223, 0.6310233126765312, 0.7179766873234688, 0.0, 24.342321138211386, 0.6745]",5.5487220168702,0.6745,13.744360061155136,0.0,51.94155243445694,15.0,4.0,10.0,1.0
7,"[0.6744999999999999, 0.6745000000000001, 0.6745, 1.042326729348556, 0.0]",0.6131653458697113,0.6745,0.3380642110123002,0.0,1.042326729348556,5.0,2.0,1.0,0.1
8,"[3.241333208676139, 0.1890147095487408, 0.2216382448267261, 0.0, 3.278665295437546, 0.7673257292445772, 0.6745]",1.196068169676247,0.6745,1.3293619694285623,0.0,3.278665295437546,7.0,1.0,8.0,0.8
9,"[0.7729970540246555, 0.6745, 0.6395277374909354, 0.0, 1.2099669144307468]",0.6593983411892675,0.6745,0.38767499139158945,0.0,1.2099669144307468,5.0,1.0,2.0,0.2
