Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.3938106471285787, 0.15522755378621042, 0.9981525919024223, 0.8817176435710656, 0.15522755378621042, 0.7046085465017788, 1.0616833389801794, 0.1949914026766051, 1.1069318566830426, 0.6443914534982212, 0.4087792224292732, 1.0206625868202608, 3.623957641001635, 0.2825544114205468, 0.2825544114205479, 0.8868104376316401, 3.35466276620641, 0.46218956236835984]",0.9232729793229437,0.6745000000000001,0.962947827139466,0.15522755378621042,3.623957641001635,18.0,2.0,8.0,0.8
1,"[0.0035877659574467756, 0.5193563023855577, 0.0035877659574467756, 1.8807504029658286, 1.4845740651192783, 0.8296436976144422, 0.9727179123304954, 0.6745, 0.8699795017344687, 0.4592385682749922, 0.0]",0.6998123620309052,0.6745,0.5784801113468886,0.0,1.8807504029658286,11.0,2.0,3.0,0.3
2,"[0.3349804845222072, 2.0806917900403765, 0.09241467025572014, 0.025781695827725618, 1.2015722745625839, 0.7173484522207263, 0.47078829071332445, 0.2972157469717367, 1.1707068640646023, 1.1334868102288018, 0.0820656796769852, 0.6316515477792737, 0.4515427994616424, 0.05483149394347241, 0.14688304172274547, 0.7650990578734862, 0.7992325706594887, 2.7562811574697172, 2.009519784656796, 1.4139989232839834, 2.049826379542395, 0.025781695827725014, 1.02291601615074, 0.20552732166891013, 1.7611440107671594, 0.2941292059219383, 1.2457128786470912, 2.2151577773648023, 0.6172157591525732, 1.3449888496561986, 0.3537333209440628, 0.4106415164467579, 0.35373332094406196, 0.7317842408474267]",0.8608348655828599,0.6745,0.7226255902416907,0.025781695827725014,2.7562811574697172,34.0,2.0,6.0,0.6
3,"[0.7441555514502127, 0.367591908368742, 0.6349994457786812, 1.194486791058563, 0.18915407352669497, 0.517619249953815, 1.2126794753371517, 0.6745, 0.9186059486421582, 0.07987336042859776, 0.3565018474043971, 1.3796534269351566, 0.7571147238130427, 0.8356174025494184, 0.5096443746536119, 0.6889544614816187, 0.0, 0.0, 2.678515717926932, 0.6745, 0.0, 2.091682157394844, 0.6744999999999999]",0.7469717355088538,0.6745,0.6345501308696042,0.0,2.678515717926932,23.0,3.0,4.0,0.4
4,"[1.5177793713762586, 1.8995912419896248, 1.6031981995727804, 0.48801937747940183, 0.6745, 0.9885942935611842, 0.20356438815990258, 0.6127514494964906, 1.9479609398840405, 0.5693216356423558, 0.7031101617332928, 0.9297273420811718, 0.4441779066219104, 0.09138785474519365, 0.0, 0.0, 0.6745, 0.1394181818181818, 2.798690909090908, 1.0600515151515149]",0.8673172384202106,0.6745,0.7293403047131075,0.0,2.798690909090908,20.0,2.0,7.0,0.7
5,"[10.189459459459423, 0.6745, 0.2523378378378379, 3.85990540540539, 0.38090540540540363, 3.8493513513513373, 0.0]",2.7437799227799133,0.6745,3.4123070400812394,0.0,10.189459459459423,7.0,1.0,10.0,1.0
6,"[0.6745, 2.2636238723108946, 0.747754163775156, 0.5630975017349061, 0.0, 0.07536051353226951, 1.5996556210964605, 1.9829677971143835, 0.9540116763349693, 0.3949883236650304, 0.3949883236650307, 0.9169387695025022, 1.2550822784810127, 0.43206123049749784, 1.6293632617015013, 0.06393553135119247, 1.1117237268177804, 0.06393553135119213, 0.3264286134824843]",0.8131798282323297,0.6745,0.6576781382925859,0.0,2.2636238723108946,19.0,3.0,5.0,0.5
7,"[1.6365845790336577, 0.02764610859292119, 12.077186276400809, 0.027646108592920975, 0.7692123155559839, 0.5797876844440161]",2.5196771787700514,0.6745,4.3083943043010775,0.027646108592920975,12.077186276400809,6.0,1.0,9.0,0.9
8,"[0.5359886873920552, 0.5359886873920553, 0.849357426597582, 0.8130113126079448, 0.6744999999999999, 0.6745, 0.6745, 0.6745]",0.6790432642487045,0.6745,0.10486070569879102,0.5359886873920552,0.849357426597582,8.0,3.0,2.0,0.2
9,"[0.6745000000000002, 0.6744999999999998, 1.1476252442360297, 0.0, 0.6745]",0.6342250488472059,0.6745,0.3662478363844906,0.0,1.1476252442360297,5.0,2.0,1.0,0.1
