Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.6663278664302595, 0.08630570330969245, 0.70459736997636, 0.6826721335697403, 0.04524571513002264, 0.06597502955082679, 170.86157343380611, 0.01773950945626415, 0.7476505614657222, 0.029300088652483024, 32.06844872931442, 0.01773950945626415, 0.6858612588652484, 0.6966245567375902, 0.7257253250591026, 0.7396777482269498, 0.12298064420803623, 0.0795288120567381, 19.441470588235504, 0.7935294117646943, 18.87608088235314, 20.006860294117867, 0.0, 2.8666250000000497, 0.4265220588234876, 0.2380588235294545, 0.7637720588235207, 0.1190294117647603, 2.856705882352992, 0.406683823529438, 0.3273308823529091, 0.1785441176471074, 0.6745, 0.08927205882358674, 2.6384852941177193, 1.339080882352942, 0.3967647058823801, 0.2777352941176199, 0.3471691176470909, 0.7141764705882314, 0.019838235294115703, 0.8332058823529256, 2.6484044117647767, 0.8381786666666682, 0.6247368888888905, 130.6275671111108, 2.292700444444434, 0.0, 0.7374533333333303, 0.014389333333331715, 0.7242631111111095, 0.5923608888888862, 0.03237599999999636, 0.0, 2.233943999999996, 2.2219528888888784, 0.00959288888888781, 9.113244444444543, 9.577900000000087, 9.807729629629728, 0.7044777777778081, 9.507951851851946, 0.40470000000002665, 0.184862962962978, 0.6745, 9.462985185185284, 0.2747962962963025, 0.0, 0.15488518518516992, 0.06495185185184543, 67.25128838174271, 0.9431804979253126, 0.5675253573075123, 0.5905373443983433, 1.022167588750573, 0.5190136007376657, 0.5190136007376698, 0.9668144306131845, 259.4343437067772, 0.5420255878284925, 0.599244582757033, 0.5681473029045615, 0.9151929460580875, 0.749755417242967, 0.12131712564543796, 0.6228386402753887, 101.35784638554287, 0.13640920826161543, 0.019155335628221352, 0.019155335628229082, 0.7261613597246113, 0.37556067125645043, 0.14453571428571096, 0.08184552495696616, 2.2690365748709294, 2.122759466437194, 2.1645529259896934, 2.093736230636853, 2.243496127366629, 0.10738597246126645, 2.076322289156648, 2.205185456110171, 6.701010869565222, 0.4912119565217346, 1655.7032146739155, 0.42889402173913266, 0.6745, 1.6862500000000122, 0.054986413043472286, 0.05132065217390747, 0.021994565217388917, 244.3669510869569, 0.0, 2.151801630434793, 2.089483695652191, 0.00753430851063747, 37.91838085106384, 0.6863396276595756, 0.6651718085106393, 0.0, 0.6752175531914892, 0.026190691489361213, 0.029060904255318345, 0.6745, 20.17257287234043, 0.7699345744680866, 0.2693274956217195, 2.310546409807365, 0.6745, 2.0955569176882745, 0.0, 2.1971453590192778, 0.2563336252189188, 0.07678196147110312, 0.6485122591943986, 2.262114711033289, 0.08859457092819471, 0.042525394045537554, 2.075475481611219, 0.1996330998248713, 274.0726208406319, 0.23625218914185522, 2.191239054290732, 2.1888765323993136, 1.8947425569176939]",22.076614980895318,0.6745,142.35774341894162,0.0,1655.7032146739155,145.0,9.0,3.0,0.6
1,"[19.590701492537512, 5.577208955223929, 1.2181268656716548, 0.714768656716414, 0.5838955223880687, 0.010067164179103475, 0.20134328358206954, 0.010067164179103475, 18.100761194030063, 5.466470149253791, 0.3422835820895182, 1.2181268656716548, 0.6845671641791035, 0.4026865671642061, 0.060402985074620864, 0.22147761194027646, 0.14094029850744869, 0.2919477611940008, 1.0872537313433097, 0.6745, 0.35235074626868873, 18.946402985074823, 19.107477611940478, 0.4026865671642061, 0.2416119402985505, 0.02013432835820695, 0.5436268656716549, 1.2382611940298618, 0.5033582089552409, 1.6208134328358608, 0.33221641791041473, 0.3422835820895182, 3.966462686567172, 0.0, 0.20134328358206954, 5.456402985074688, 5.738283582089585, 1.0067164179104817, 0.7852388059701382, 828.6786194029938, 1.983231343283586, 235.5313731343309, 233.00451492537562, 0.34228358208958526, 0.33221641791041473, 0.5916666666666731, 0.4496666666666842, 0.1893333333333186, 7.644333333333578, 1.538333333333371, 13.916000000000441, 3.321222222222331, 0.22088888888892422, 0.086777777777771, 14.839000000000473, 0.5995555555555614, 0.7178888888888855, 0.30766666666669523, 4.039111111111216, 0.8125555555555973, 0.023666666666664823, 0.7257777777777737, 0.06311111111110619, 5.080444444444627, 2.6822222222223284, 0.086777777777771, 0.9230000000000331, 0.3234444444444718, 4.417777777777907, 358.3448888889004, 359.0391111111227, 353.76144444445583, 372.3871111111231, 0.7731111111111559, 14.436666666667117, 14.515555555556002, 0.03944444444444137, 0.0, 0.23666666666664823, 0.11044444444443585, 0.15777777777776547, 2876.328333333426, 14.176333333333806, 0.07099999999999447, 15.280777777778269, 0.0, 0.14988888888887722, 4.6702222222223835, 14.507666666667113, 4.630777777777943, 13.221777777778218, 0.3707777777778014, 0.27611111111114217, 0.29977777777780695, 15.241333333333827, 0.4496666666666842, 0.015777777777776548, 1.1360000000000166, 0.26033333333336556, 14.736444444444926, 1.78288888888896, 1.0965555555555753, 0.2129999999999834, 0.04733333333332965, 0.6311111111111145, 0.42600000000001936, 0.33133333333336007, 0.19722222222220687, 0.30766666666669523, 4.291555555555695, 1.0650000000000222, 0.3628888888889132, 1.7355555555556306, 0.055222222222217926, 0.7178888888889381, 0.29977777777780695, 0.38655555555557797, 0.19722222222220687, 0.1814444444444303, 4.260000000000141, 1.1596666666666813, 0.42600000000001936, 1.7592222222222953]",48.393756609905715,0.6745,275.0721180539013,0.0,2876.328333333426,123.0,2.0,4.0,0.8
2,"[0.26961079943899147, 0.26393478260869757, 1.0793892005610084, 3.323307854137434, 0.061490182328190146, 0.05203015427770033, 0.02554207573631622, 0.02554207573632882, 3.408448106591855, 3.3800680224403856, 3.3119558204768462, 3.306279803646552, 1.212144927536245, 18.172398550724903, 0.0, 0.6745, 0.537644927536245, 10.866944444444396, 2.594230769230781, 0.945452991452999, 0.403547008547001, 0.1960085470085247, 0.0, 0.6745, 0.9337609375000486, 8.496592187500234, 0.41523906249997944, 0.006323437499985433, 0.9337609375000204, 0.006323437500013514, 0.13700781250003072, 1.1403265625000034, 0.7291891891891826, 0.6745, 0.5043558558558358, 0.297752252252257, 10.749463963963846, 11.44827027027015, 0.0]",2.339944537204948,0.6745,4.006262134278223,0.0,18.172398550724903,39.0,5.0,2.0,0.4
3,"[0.0, 0.6745, 716.3189999999385, 0.5571956521741084, 0.5571956521737177, 1.0850652173914996, 0.7918043478258917, 0.7002842105263128, 1.143473684210529, 0.648715789473682, 0.6487157894736871, 0.0, 0.6549492753623207, 0.6745, 380.15406521739646, 498.2404420289923]",100.17811917905868,0.6745,215.82827025315436,0.0,716.3189999999385,16.0,4.0,5.0,1.0
4,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.2
