Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.7619351851850804, 0.6620092592591791, 1.2116018518513032, 1.6362870370372156, 0.6370277777782031, 1.2365833333336107, 0.3872129629624514, 0.51212037037066, 0.5620833333332778, 0.13739814814803106, 0.3122685185181918, 0.5620833333332778, 0.7869166666667221, 0.28728703703721575, 1.5863240740739322, 0.9368055555559068, 0.3372499999998336, 0.6370277777775374, 0.13739814814803106, 0.8118981481483638, 1.9110833333326123, 0.961787037036883, 0.7119722222217969, 0.0624537037037715, 1.1616388888886855, 0.13739814814803106, 1.4614166666663893, 0.8368796296293399, 0.3372499999998336, 2.160898148147698, 1.236583333332945, 0.6120462962958957, 0.3622314814814753, 0.26230555555557405, 0.43717592592573484, 0.9368055555559068, 0.8118981481483638, 0.8618611111109817, 0.3622314814814753, 0.5371018518523017, 0.0624537037037715, 3.3100462962958956, 2.2358425925926233, 1.911083333333278, 0.48713888888835266, 0.961787037036883, 3.834657407407044, 0.6869907407408208, 0.5620833333332778, 0.3372499999998336, 0.7180161290322487, 1.523064516128415, 0.6962580645159794, 1.4360322580644973, 0.6092258064520617, 0.5657096774195232, 0.6527419354840206, 0.17406451612899485, 1.1314193548390463, 0.3481290322579897, 1.1966935483866947, 0.3481290322579897, 0.4351612903224871, 2.1540483870967457, 0.2828548387097616, 1.6753709677417206, 2.959096774193492, 0.17406451612899485, 1.0661451612902384, 1.0443870967739692, 0.3481290322579897, 0.9573548387094716, 0.2610967741934923, 0.369887096774259, 1.6027722772279729, 0.6143960396040977, 0.7346039603959023, 0.614396039603742, 0.26980000000015975, 0.6894888888885872, 1.1991111111109336, 0.0, 1.1991111111109336, 0.7494444444445332, 0.11991111111109336, 0.6894888888885872, 0.44966666666640037, 0.6295333333334399, 0.23982222222298546, 0.0, 0.47964444444437343, 0.5695777777782925, 0.7194666666665602, 1.7986666666664004, 0.32975555555530706, 0.5395999999995208, 0.0, 1.2890444444448526, 0.0, 1.8286444444443735, 1.319022222222027, 1.5588444444442136, 2.278311111110774, 0.7494444444445332, 0.6595111111114128, 0.8693555555556266, 0.09810909090910279, 0.5641272727271777, 0.36790909090897206, 1.349, 0.9075090909093642, 0.09810909090910279, 1.3735272727274392, 0.7848727272728223, 0.4552874999998877, 1.8380125000010108, 0.4552875000007863, 0.8937124999992138, 2.360750000002696, 0.6745, 0.47215000000197693, 4.249350000005212, 0.0, 1.2548837209304269, 0.8470465116278293, 0.17254651162782922, 0.2823488372091371, 0.17254651162782922, 1.4901744186047774, 0.4548953488378022, 0.4548953488378022, 1.2705697674421617, 0.04705813953478652, 0.9725348837212898, 0.42352325581391465, 0.8156744186051955, 0.2823488372091371, 0.7999883720934606, 0.0, 0.8470465116282471, 1.1921395348843236, 0.6745, 0.5960697674421618, 0.17254651162782922, 0.7843023255817259, 0.7215581395352044, 0.14117441860435956, 1.0352790697678111, 0.6745, 0.0, 13966.702875001538, 1.349, 0.347469696969763, 0.9402121212122037, 0.6745, 1.349, 0.5314242424233182, 0.715378787879052, 1.1446060606058297, 1.4716363636360665, 0.8175757575755925, 1.9213030303023702, 1.1241666666668482, 0.5314242424233182, 0.8993333333331517, 0.6745, 0.654060606060474, 1.4920757575755925, 0.2248333333331518, 0.5518636363639334, 0.14307575757613716, 0.34746969696921837, 0.3883484848482703, 0.327030303030237, 0.4701060606058296, 0.1635151515151185, 1.2468030303029147, 0.1635151515151185, 0.18395454545464449, 0.8993333333331517, 0.8175757575755925, 1.1446060606058297, 1.5942727272726778, 1.062848484848815, 2.289212121212204, 0.715378787879052, 0.7358181818180333, 0.654060606060474, 0.9402121212122037, 0.3270303030307816, 0.40878787878779627, 0.327030303030237, 0.6336212121214927, 0.8584545454546444, 0.6336212121214927, 0.08175757575755925, 0.9810909090907111, 0.08175757575755925, 0.3270303030307816, 0.8993333333331517, 0.49054545454535553, 0.2861515151517297, 0.24527272727267777, 0.8788939393941704, 0.14307575757559254, 1.73734848484827, 1.3694393939389813, 0.5548306451610986, 0.5548306451616785, 0.7941693548383216, 1.077024193548083, 0.010879032258424523, 0.01087903225784477, 1.2946048387096167, 0.9899919354841654, 0.6745, 0.6745, 8.498700000040259, 0.6745, 0.0, 0.47215000000035945, 0.8768499999996405, 0.47215000000035945, 1.1916166666673456]",63.17887743110757,0.6745,931.0491923811255,0.0,13966.702875001538,224.0,14.0,2.0,0.67
1,"[0.046517241379609525, 0.023258620689804763, 0.32562068965509766, 0.6861293103449024, 0.26747413793120545, 0.6279827586207003, 0.9419741379308956, 1.1861896551722964, 0.29073275862070036, 0.814051724137899, 0.8256810344828014, 0.4651724137933065, 0.33725, 0.814051724137899, 0.06977586206910442, 0.895456896551596, 0.06977586206879456, 0.18606896551719862, 0.05814655172420204, 0.45354310344840404, 0.6745, 0.9070862068964983, 0.2558448275859932, 0.2674741379308956, 0.20932758620669353, 1.1861896551722964, 0.38376724137929963, 0.5349482758617912, 0.7675344827585993, 0.4884310344824915, 0.6279827586207003, 0.3023620689656027, 0.7093879310347072, 0.29073275862070036, 0.7210172413792997, 0.5349482758617912, 0.046517241379609525, 0.023258620689804763, 1.01175, 0.5233189655171986, 0.45354310344809423, 0.9768620689656027, 0.6745, 0.45354310344809423, 0.46517241379299656, 0.48843103448280134, 0.5000603448277037, 0.6745, 1.7560258620687945, 0.25584482758630306, 1.1861896551722964, 1.0001206896550976, 0.6396120689656026, 0.13955172413789899, 0.40702586206879454, 0.05814655172389217, 0.023258620689494896, 0.3139913793105051, 2.4886724137926866, 439.09949999994734, 434.87806034477563, 435.49441379305114, 434.31985344822374, 434.70362068960304, 435.9130689654648, 434.7501379309823, 435.21531034477533, 435.68048275856864, 434.33148275856865, 434.22681896546516, 434.66873275856864, 433.8895689654651, 435.73862931029254, 434.6919913792581, 435.11064655167183, 435.08738793098235, 2.465413793103192, 1.8839482758617911, 0.5233189655171986, 1.1396724137929966, 0.046517241379299655, 0.2558448275859932, 0.5000603448277037, 0.45354310344840404, 0.2674741379308956, 0.36050862068980477, 0.44191379310350165, 1.0350086206894948, 0.814051724137899, 207.4901551723889, 205.873681034458, 205.17592241376852, 205.0828879310099, 205.3968793103201, 0.6396120689656026, 0.023258620689804763, 0.9536034482757979, 0.872198275862101, 0.26747413793120545, 0.36050862068980477, 0.11629310344809421, 0.11629310344840409, 0.6977586206894949, 0.5814655172417106, 0.5814655172417106, 0.05814655172389217, 505.7703362068361, 547.0427586206241, 546.0077499999343, 545.2867327585553, 545.6937586206244, 545.449543103383, 545.4146551723486, 544.6354913792451, 544.4029051723486, 0.9536034482757979, 0.45354310344809423, 0.38376724137929963, 0.6279827586207003, 0.15118103448280135]",111.22795732757292,0.6745,195.4228404019773,0.023258620689494896,547.0427586206241,120.0,1.0,3.0,1.0
2,"[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.33
