Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.6745, 0.6745, 0.6745, 0.6745]",0.6745,0.6745,0.0,0.6745,0.6745,4.0,2.0,2.0,0.5
1,"[0.0, 0.0, 0.0, 0.6744999999999438, 0.6745000000000562]",0.2698,0.0,0.33043616630145073,0.0,0.6745000000000562,5.0,4.0,1.0,0.25
2,"[0.8128589743589507, 73.34755128204681, 0.5361410256410493, 0.5361410256410493]",18.80817307692196,0.6745,31.488527336228444,0.5361410256410493,73.34755128204681,4.0,1.0,3.0,0.75
3,"[0.0, 205.81885714297786, 0.6745]",68.83111904765929,0.6745,96.86534994143913,0.0,205.81885714297786,3.0,1.0,4.0,1.0
