Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.1969999999999825, 32.37600000000057, 0.15199999999998573, 0.15200000000001737, 0.6070499999998988, 0.1348999999999775, 2.8328999999999778, 0.7419500000001011, 0.1348999999999775, 3.237599999999685]",4.1566300000000185,0.6745,9.467689449522695,0.1348999999999775,32.37600000000057,10.0,2.0,8.0,0.8
1,"[0.024981481481644807, 1.3240185185183553, 0.0249814814814784, 2.523129629629651, 2.7498846153846084, 0.6745, 0.4150769230768699, 0.8560961538461306, 1.9716153846153048, 0.0, 0.3891346153845655]",0.995765345765328,0.6745,0.961727590915165,0.0,2.7498846153846084,11.0,2.0,4.0,0.4
2,"[1.5243699999999765, 0.9308099999999658, 0.1483899999999802, 0.1483899999999802, 1.2275900000000162, 0.41819000000003415, 1.085065217391245, 0.2932608695652726, 0.0, 1.7009130434782098, 0.6745, 0.2890714285713598, 0.6745, 2.2162142857140794, 1.6862499999997593, 0.0, 0.42922727272730987, 2.0848181818180707, 0.9197727272726902, 0.0, 0.6745]",0.8155158584065689,0.6745,0.6791534745256482,0.0,2.2162142857140794,21.0,4.0,3.0,0.3
3,"[0.007331521739129904, 0.6525054347826102, 0.007331521739129904, 0.18328804347829644, 1.2976793478261397, 0.2126141304347672, 0.16862499999998778, 25.77029891304447, 2.089483695652218, 0.05132065217390933, 32.01675543478383, 0.16862499999998778, 0.02199456521738971, 0.09530978260868875, 0.4178967391304534, 0.6964945652173897, 1.1070597826087132, 0.4618858695652328, 24.993157608696603, 33.35109239130562, 24.655907608696598, 33.04316847826212, 32.91120108695778, 25.389059782609664, 24.8025380434792, 0.16862499999998778]",10.182355769231151,0.6745,13.561650614761655,0.007331521739129904,33.35109239130562,26.0,1.0,10.0,1.0
4,"[0.0, 14.764805000000164, 0.6745000000000001, 0.8993333333331908, 0.5139047619046804, 0.8350952380953196, 0.06423809523808505, 1.9271428571427656, 0.06423809523808505, 0.0, 6.8413571428545294, 0.6745, 0.6745, 0.0, 0.6745]",1.9072076349204545,0.6745,3.808361292968157,0.0,14.764805000000164,15.0,4.0,6.0,0.6
5,"[0.6744999999999719, 0.6745000000000281, 0.0, 0.0]",0.33725,0.33724999999998595,0.33725,0.0,0.6745000000000281,4.0,3.0,1.0,0.1
6,"[0.6744999999999999, 0.6744999999999999, 0.6745, 0.6745]",0.6745,0.6744999999999999,7.850462293418876e-17,0.6744999999999999,0.6745,4.0,2.0,2.0,0.2
7,"[0.0, 0.6745, 0.08703225806450678, 0.6527419354838733, 2.1322903225806336, 0.08703225806450678, 1.196693548387113, 1.7624032258064795, 50.522225806451765, 0.8703225806452126, 0.5004354838709865]",5.316879765395917,0.6745,14.309954757506267,0.0,50.522225806451765,11.0,1.0,9.0,0.9
8,"[0.33724999999996697, 1.011750000000033, 1.884632352941124, 0.33724999999996697, 2.4797794117647274, 0.33724999999996697]",1.0646519607842977,0.6745,0.8431185168916564,0.33724999999996697,2.4797794117647274,6.0,1.0,5.0,0.5
9,"[0.10067164179103477, 0.8053731343283452, 1.0469850746268956, 0.14094029850744869, 0.7248358208955173, 0.8255074626865521, 0.9865820895522078, 0.0, 1.2885970149253791, 0.5234925373134478, 0.1610746268656556, 0.0, 0.0, 0.1610746268656556, 0.7852388059701382, 0.6241641791044825, 1.469805970149309, 1.5906119402984833, 34.65117910447799, 0.48322388059703386]",2.3184679104477786,0.6744999999999999,7.433269198557305,0.0,34.65117910447799,20.0,1.0,7.0,0.7
