Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.0, 2.418082500000028, 0.6745000000000001, 0.6745, 2.94781481481442, 0.0, 0.0, 4.7215000000005185, 0.6745, 0.9608798882681602, 1.1116061452514394, 1.32262290502801, 0.033913407821201426, 0.03391340782125163, 0.38812011173183975, 0.0, 0.4980923076923257, 1.0791999999999586, 0.6745, 0.7056307692307661, 0.6745, 0.0, 0.8672142857146067, 4.059726415094295, 0.6745, 0.0]",0.9690506522488007,0.6745,1.2144769421694863,0.0,4.7215000000005185,26.0,7.0,2.0,0.2
1,"[1.750668539325863, 0.2425168539326166, 0.10610112359554816, 0.03789325842696346, 0.4926123595506259, 0.06820786516853422, 0.6896573033707853, 0.04547191011240663, 0.5835561797753381, 0.6669213483146074, 1.7809831460674843, 0.8184943820225117, 0.22735955056178073, 0.03789325842701394, 0.6820786516853926, 2.8116797752809912, 0.5305056179775388, 1.1292191011236623, 1.0306966292135071, 1.3641573033707852, 0.7199719101124066, 0.8639662921348678, 0.04215625000005265, 0.042156249999940325, 1.1550812499999599, 3.0774062500000245, 0.34568125000002736, 0.8852812500000947, 1.1044937500000764, 0.46371874999990526, 0.34607853403141237, 1.0029214659685877, 290.65652879580296, 0.34607853403141237]",9.298476314393696,0.6745,48.98336153005564,0.03789325842696346,290.65652879580296,34.0,3.0,6.0,0.6
2,"[2.708539062500069, 3.246031250000013, 5.048210937500036, 0.10539062499998902, 0.906359375000046, 2.0024218750000022, 0.08431249999999121, 0.0, 7.219257812500021, 0.12646874999998683, 0.36886718750003183, 1.0749843749999584, 0.6745, 1.0644453125000295, 0.44264062500002416, 0.13700781249998573, 0.18970312499998024, 0.20024218749997916, 3709.307359375022, 0.0, 1.022289062500034, 3.6778610315186726, 12.073356733524529, 0.8484398280802383, 3.0439469914040687, 1.3200100286533107, 0.5430787965616172, 0.6397120343839574, 3.082600286533005, 0.6783653295128936, 0.6706346704871063, 0.5005601719197617, 0.5082908309455488, 0.5005601719197617, 0.4271189111747829, 0.19519914040116612, 0.07150859598854473, 0.07150859598854473, 4697.316565902647, 4651.879617478578, 4646.79284383961]",433.18953196633794,0.6745,1319.3024709500505,0.0,4697.316565902647,41.0,2.0,9.0,0.9
3,"[302.1289418604749, 1.2705697674418666, 0.07843023255813346, 27.340779069768356, 0.03137209302325338, 0.03137209302325338, 0.03613392857142427, 0.03613392857142427, 0.0, 0.6745, 9.635714285714183, 1.0960624999999498, 91.85244642857062]",33.40095816828595,0.6745,81.36305337622613,0.0,302.1289418604749,13.0,2.0,7.0,0.7
4,"[0.0, 1.470064102564082, 0.6745, 1.0895769230768522, 0.22483333333329492, 0.19024358974355723, 0.4842564102564427, 0.5880256410256558, 12.901974358973538, 2.6115256410254255, 1.9197307692306718, 0.25889898989896376, 0.14307575757574312, 9.095530303030383, 0.08857070707069813, 1.0764747474747296, 0.947025252525293, 0.7903232323232433, 1.1922979797979956, 0.08857070707069813, 0.5586767676767567]",1.7330559625559063,0.6745,3.129044355753064,0.0,12.901974358973538,21.0,2.0,3.0,0.3
5,"[4.491281437125695, 0.17771257485033196, 2840.7758982035657, 0.4685149700598241, 1.4782455089820743, 0.47659281437130807, 0.09693413173656916, 307.75779041915865, 1.260143712574861, 0.6300718562874036, 0.09693413173651536, 0.7189281437125964]",263.2024206586801,0.6745,781.7417383712911,0.09693413173651536,2840.7758982035657,12.0,1.0,8.0,0.8
6,"[0.6745, 0.6745, 0.6745, 0.6745]",0.6745,0.6745,0.0,0.6745,0.6745,4.0,2.0,1.0,0.1
7,"[0.5657096774193549, 12.119241935485176, 2.328112903226096, 0.6745, 0.609225806451613, 0.0, 3.742387096774628, 3.031857142857202, 0.352857142857164, 0.7220000000000045, 0.4587142857142788, 0.6269999999999953, 0.35285714285714587, 1.2160000000000304, 5.976857142857251]",2.185154685099996,0.6745,3.093990927928072,0.0,12.119241935485176,15.0,2.0,4.0,0.4
8,"[0.5608202247191096, 0.8109157303371188, 0.6517640449438219, 0.3486179775281143, 0.0, 5.8810337078653845, 0.7957584269663335, 0.7123932584269634, 0.6745, 0.6745, 0.0, 10734.528317460366, 1.2526428571428674, 0.08565079365078458]",767.6412081772821,0.6745,2764.3174769545676,0.0,10734.528317460366,14.0,2.0,10.0,1.0
9,"[0.07635849056602814, 7.088613207547041, 0.661773584905662, 0.16544339622639428, 0.3308867924528734, 0.6363207547169012, 3.5888490566036615, 8.501245283018731, 0.6745, 0.750858490566028, 0.43269811320757756, 1.2217358490566197, 14.81354716981107, 1.6544339622641973, 0.2290754716981692, 2.723452830188591, 0.0]",2.5617524972252674,0.6745,3.8894109668862025,0.0,14.81354716981107,17.0,1.0,5.0,0.5
