Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.7216319557546143, 0.3492881039630837, 0.06971114956568938, 0.20400695575461456, 1.056561040988056, 1.0606805442453848, 0.16949467290988043, 0.9997118960369162, 1.0546386061346358, 0.06971114956568954, 3.2844986204178164, 0.609894757587702, 3.37507003021942, 0.739105242412298, 0.4868877939823939, 0.4868877939823939, 0.3329796834457705, 1.9293080176440058, 0.6750950441100154, 0.3329796834457705, 1.944429138557343, 0.6739049558899844, 1.8332608977685518, 0.5838782823040994]",1.0018173340285887,0.6744999999999999,0.8976744745483739,0.06971114956568938,3.37507003021942,24.0,3.0,6.0,0.6
1,"[2.7148978723404253, 0.7407574468085105, 0.14229787234042562, 1.0649702127659575, 0.8935659574468084, 0.14229787234042546, 0.25282127659574455, 0.6082425531914893, 0.10294487241213288, 0.8833774193548385, 0.5001756860857005, 2.029345450168512, 3.5972250842561375, 0.18543066923447277, 0.8488243139142994, 0.003442320654790616, 0.003442320654790616, 0.9430010110736637, 0.19348440057775623, 1.1960440539239285, 0.47306287532490787, 0.19569386931970956, 1.0905535090077978, 1.5812088823160344, 0.0, 0.6991657703683785, 1.014621627677691, 1.2619443398763106, 0.1829982522183382, 0.03337133638074766, 1.1062114367661553, 0.04673196199695247, 0.5726932419109079, 1.074049206776015, 0.17344631173254457, 1.5124107286905075, 0.6745, 0.962509142242538, 0.20687810343282237]",0.7668881862097222,0.6745,0.753579901947685,0.0,3.5972250842561375,39.0,3.0,3.0,0.3
2,"[0.6156199725776965, 0.7333800274223035, 0.914027650822669, 0.6156199725776965, 2.3407088861249306, 0.0, 1.1054305555555555, 0.6583738944168048, 0.6745, 0.4193991212653778, 0.6745, 0.27368815465729346, 1.048474094903339, 0.42480460456942004, 1.323916660808436, 0.0, 0.7785792618629173, 1.158433005272408, 0.4086355711775044, 0.8431131458699472]",0.750560228994215,0.6745,0.5008989712459333,0.0,2.3407088861249306,20.0,3.0,2.0,0.2
3,"[0.39053186714542193, 0.0, 0.6745, 0.6938752244165173, 4.2476143028126865, 1.698359515260323, 1.2797739377618194, 0.02603545780969495, 0.307783512866547, 0.5303967684021544, 1.698359515260323, 0.6003690637720489, 1.080847354138399, 4.750176164631389, 0.030608246645560094, 0.6745, 0.5777942107643598, 0.12639883913764524, 0.7864590682948892, 0.99095469621589, 0.026540705563093576, 1.4485530679933663, 0.0, 2.5487212422734813, 13.227896451033246, 0.2969496855345911, 0.0, 0.6745, 0.3048279424977537, 8.210961814914645, 13.063968104222823]",1.9667179599796345,0.6745,3.3878421056276453,0.0,13.227896451033246,31.0,3.0,10.0,1.0
4,"[2.767915370196813, 3.013567385192127, 0.6126761012183691, 1.1295188378631678, 0.2811786316776007, 3.7320647610121833, 0.6942229615745079, 0.1613237113402061, 0.6745, 0.35223186504217424, 0.0, 0.3312446110590442, 1.3870552014995314, 0.2152725907094984, 0.21527259070949864, 0.8543874508897618, 1.8938064478853707, 2.8602728218165003, 0.4946125491102382, 0.5308213951310862, 4.503613764044943, 0.0, 1.071431882022472, 0.6745]",1.1854787887497957,0.6745,1.2382057645958735,0.0,4.503613764044943,24.0,3.0,7.0,0.7
5,"[0.6880351170568565, 0.28468862876254214, 8.406661204013382, 0.0, 0.6745, 0.33792675585284293, 0.8269956521739132]",1.6026867654085053,0.6745,2.790269444532466,0.0,8.406661204013382,7.0,1.0,9.0,0.9
6,"[0.6744999999999999, 0.6745]",0.6744999999999999,0.6744999999999999,7.850462293418876e-17,0.6744999999999999,0.6745,2.0,1.0,1.0,0.1
7,"[1.5077689657783164, 0.6419699803149606, 0.1993165884312538, 1.0541871214415508, 0.7070300196850394, 0.1993165884312538, 0.0, 0.6745, 2.316575749605469]",0.8111850015208716,0.6745,0.6892372872978262,0.0,2.316575749605469,9.0,2.0,4.0,0.4
8,"[0.6029118098565454, 1.3394311047588798, 0.6690371605526441, 0.2143004076015033, 0.838349478587687, 1.9371300089989938, 1.1457680906251655, 0.2495053729289078, 0.6170509237202901, 0.2143004076015033, 0.6799628394473559, 0.9336813826689958, 0.23554202170271654, 0.6310757774379143, 2.911731665574248, 2.6118883912315196, 0.5549360206831259, 0.8867088704391521, 0.37603215352122943, 0.03846285776709637, 2.7248699657708833, 0.3669936275580803, 0.7179242225620858, 0.03846285776709637, 2.002868582040638, 1.0992124754205812, 0.49796119133573996, 0.0837472279525529, 0.7632911939143888, 0.6505846441464671, 0.8385158586900464, 1.4004832387828778, 0.6984153558535329, 1.6333753223310985, 0.12801237751418254, 0.08374722795255277, 1.1642029903017244, 1.163021888469828, 0.4159295528017241, 0.8835550242456897, 0.4350088900862072, 0.8375829067887932, 0.0, 0.6380675511853452, 0.35569335937499996, 1.8146266837284484, 0.6745]",0.8467757651549158,0.6745,0.6959976069275556,0.0,2.911731665574248,47.0,4.0,5.0,0.5
9,"[0.08898950524737631, 1.2600104947526236, 5.3846005179228555, 0.08898950524737631, 0.6786647853352629, 0.6703352146647371, 0.6703352146647371, 1.24305827303425]",1.2606229388586523,0.6745,1.6120059032859286,0.08898950524737631,5.3846005179228555,8.0,2.0,8.0,0.8
