Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.4016685393258631, 1.3565786516854432, 0.46229775280900465, 0.7957584269663335, 1.1746910112360185, 0.9776460674157581, 0.1743089887640319, 0.735129213483192, 0.03789325842696346, 0.6290280898876439, 1.2504775280899454, 0.7502865168539774, 0.6138707865168584, 0.29556741573036543, 0.7199719101123562, 0.03789325842696346, 0.49261235955057536, 31.368039325843828, 0.38651123595507775, 0.856387640449475, 0.5229269662921462, 3.1602977528091056, 0.0, 0.0499629629629568, 2.448185185185216, 0.5745740740740032, 0.6745, 0.2248333333333888, 1.0991851851851329, 0.6245370370370432, 0.5246111111111296, 0.5745740740740864, 0.9742777777777408, 0.4246851851851328, 1.099185185185216, 53.03568518518446, 0.974277777777824, 1.6237962962962622, 3.0477407407406973]",2.953191123275416,0.6745,9.475342645206084,0.0,53.03568518518446,39.0,2.0,7.0,0.7
1,"[0.29977777777781245, 0.09368055555554688, 2.0797083333333277, 0.8805972222222032, 0.0, 0.6745, 1.8923472222222966, 0.9742777777778124, 0.4871388888889062, 0.6637936507936518, 0.9849841269841655, 0.8350952380952924, 1.3704126984127674, 0.4924920634920114, 0.5139047619047076, 1.6701904761905135, 0.19271428571426533, 0.06423809523808845, 1.3275873015873036, 0.685206349206348, 0.06423809523815976, 0.3426031746032097, 0.7280317460317404, 2.146136363635918, 1.226363636363265, 2.4527272727269382, 0.24527272727265298, 0.6745, 0.5518636363634692, 2.7593181818177546, 0.3065909090910205, 0.0, 1.5772923076922842, 1.6603076923076605, 0.37356923076926163, 0.7263846153846101, 0.4980923076923257, 1.0792000000000277, 0.5396000000000138, 1.9093538461538577, 0.6226153846153899, 0.10376923076922014, 0.24904615384619744, 0.10376923076922014, 1.1829692307692479, 0.8716615384615873, 0.8093999999999861, 0.2905538461538164]",0.8391224413317887,0.6745,0.6787750278519082,0.0,2.7593181818177546,48.0,4.0,5.0,0.5
2,"[0.9173199999999677, 0.6745, 0.053959999999992805, 1.5648399999999711, 1.214099999999928, 1.1061799999999424, 1.5918199999999676, 0.053959999999992805, 0.3777199999999497, 2.9138399999998814, 0.5665800000000144, 0.2967799999999604, 1.6727599999999567, 0.6475200000000035, 0.6205400000000072, 0.5126200000000216, 1.5648399999999711, 0.0, 1.0522199999999498, 2.6440399999999173, 0.5935600000000107, 0.24281999999996765, 1.7267199999999496, 0.21583999999997122, 2.077459999999903, 1.5108799999999782, 0.053959999999992805, 0.6438409090909114, 1.0117500000000765, 0.36790909090911406, 0.9964204545455323, 0.567193181818241, 0.24527272727270868, 0.7204886363636329, 0.030659090909088586, 1.4716363636364054, 1.1343863636364309, 0.9197727272727598, 0.030659090909139642, 0.10730681818181007, 0.7664772727273168, 0.7051590909090885, 0.030659090909088586]",0.8422551374207096,0.6745,0.6961491277688399,0.0,2.9138399999998814,43.0,2.0,6.0,0.6
3,"[0.6745, 0.5857500000000078, 1.0472500000000264, 1.2602500000000079, 0.17749999999998445, 1.1360000000000186, 0.0, 0.10649999999999067, 1.3312500000000607, 0.19524999999998285, 0.7277499999999952, 0.6745, 0.0, 1.4117441860465592, 1.8509534883721064, 0.9725348837209593, 0.8470465116278936, 0.4235232558139207, 1.5842906976745048, 0.5803837209302921, 0.03137209302325338, 0.32940697674421276, 0.3640158730158153, 0.36401587301588656, 0.9849841269841134, 1.7558412698411339, 0.5238138297872447, 0.9112925531915681, 1.2557180851064373, 1.4422819148936583, 1.097856382978789, 0.3516010638298101, 0.5812180851063896, 0.7677819148936104, 1.026101063829858, 0.5525159574468171, 0.0932819148936104, 0.09328191489365821]",0.73982520099111,0.6745,0.506332593672943,0.0,1.8509534883721064,38.0,4.0,3.0,0.3
4,"[0.6745000000000511, 0.0, 0.21461363636367117, 1.1497159090909241, 0.16862499999998723, 1.0117500000000255, 0.6745000000000511, 0.8124659090909496, 0.36790909090911406, 1.9928409090909622, 0.6745, 0.4598863636363799, 0.6285113636363671, 0.1992840909090758, 1.2876818181818739, 0.1914121621621449, 1.5039527027027495, 0.08203378378377639, 1.8503175675675831, 1.0117500000000303, 0.35547972972975844, 0.7747635135135045, 0.08203378378377639, 0.5742364864864955, 1.2669662162162236]",0.7203892014742189,0.6745,0.5404778320970332,0.0,1.9928409090909622,25.0,2.0,2.0,0.2
5,"[1.496835616438404, 0.6652602739726036, 0.7946164383561535, 0.2587123287670997, 0.9609315068493505, 0.1663150684931355, 0.29567123287668534, 1.829465753424675, 0.055438356164378505, 0.9609315068493505, 1.127246575342486, 1.7370684931507108, 0.055438356164378505, 0.42502739726029676, 0.6837397260273964, 0.055438356164378505, 0.7391780821917749, 0.38806849315071107, 1.8702045454546592, 0.1839545454545826, 0.5825227272727342, 0.09197727272726576, 0.33725000000002553, 0.6745, 1.2263636363636967, 0.7358181818181772, 1.2570227272727341, 2.2074545454546337, 0.0, 0.5365340909091013, 2.1461363636364563, 1.8736111111111722, 0.8843444444444788, 0.43467777777779554, 0.0, 0.8693555555555911, 0.6745, 0.7044777777778255, 0.11991111111115216, 0.26979999999998, 0.49463333333334664, 0.9293111111111421, 1.61880000000008, 0.08993333333332668]",0.7615563125809984,0.6745,0.6154581274530927,0.0,2.2074545454546337,44.0,3.0,4.0,0.4
6,"[0.510984848484797, 0.6336212121211482, 0.20439393939391876, 0.40878787878790557, 3.249863636363717, 3.025030303030406, 0.40878787878790557, 0.8380151515152031, 5.886545454545473, 42.45262121212156, 0.1430757575758112, 0.14307575757574315, 0.7153787878788518, 0.4701060606060131, 1.1241666666667574, 0.5314242424241887, 1.0015303030303382, 44.18996969697007, 0.1430757575758112, 0.9810909090908781]",5.353077272727325,0.6745,12.73240034162501,0.14307575757574315,44.18996969697007,20.0,1.0,9.0,0.9
7,"[0.46601818181820703, 0.7848727272727138, 0.5641272727272861, 1.7904909090908556, 0.3188545454545068, 648.4029818181747, 0.39243636363631607, 0.9565636363636022, 0.3188545454545885, 1.8640727272726647, 61.7236326530681, 2.1198571428573265, 0.6882653061224491, 0.3028367346938775, 0.660734693877551, 0.16518367346947946, 0.16518367346938775, 3.19355102040853, 2.2575102040819077, 0.27530612244907127]",36.37056669758816,0.6745000000000001,141.03366564562813,0.16518367346938775,648.4029818181747,20.0,2.0,10.0,1.0
8,"[1.144606060606081, 0.2861515151514863, 0.34746969696972996, 0.22483333333331063, 0.5109848484848649, 1.3081212121212162, 0.3065909090909462, 1.7782272727272974, 0.04087878787878375, 0.28615151515155435, 1.0219696969697298, 0.7562575757575676, 0.7153787878787837, 0.4292272727272975, 0.04087878787878375, 1.2672424242424325, 1.185484848484865, 0.7562575757575676, 0.06131818181817563, 0.6949393939393919, 0.6540606060606081, 2.4322878787879056, 0.6615288461538479, 0.4410192307692175, 0.6874711538461521, 0.10376923076921747, 0.6874711538461521, 0.9468942307692391, 0.10376923076921747, 0.7004423076923044]",0.6860561188811242,0.6745,0.5313157371926582,0.04087878787878375,2.4322878787879056,30.0,2.0,1.0,0.1
9,"[1.760280487804954, 0.2467682926829068, 73.22437804878254, 1.9576951219512797, 0.2467682926829068, 1.6615731707317913, 0.6745000000000547, 0.27967073170729434, 0.6744999999999453, 0.31257317073168195, 0.5757926829268921, 0.4770853658537294, 1.2996463414634185, 1.102231707317093, 35.49556249999802, 2.4450624999998176, 0.1517625000000309, 1.9391874999998455, 1.3152749999998932, 0.43842499999998313, 0.7082249999999944, 0.3035249999999494, 0.6745, 0.0, 0.269799999999955, 0.6239124999999522, 0.7588124999999859]",4.80064864498644,0.6745,14.941403551132986,0.0,73.22437804878254,27.0,2.0,8.0,0.8
