Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.12263636363636306, 0.0, 0.6745, 1.0424090909090924, 1.5942727272727293, 0.7664772727272722, 0.6745, 0.0, 1.1037272727272724, 0.21461363636363667, 1.257022727272728, 1.5022954545454552, 0.5212045454545455, 0.09197727272727219, 0.6745000000000009, 0.0, 0.6745, 0.3541124999999999, 1.2984125000000013]",0.6614295454545457,0.6745,0.5094379697502378,0.0,1.5942727272727293,19.0,3.0,2.0,0.2
1,"[0.3967647058823526, 4.6024705882352945, 0.6745, 0.0, 1.09110294117647, 1.8846323529411764, 0.2578970588235299, 0.8279790419161678, 0.5694880239520959, 0.09289520958083819, 0.7795119760479041, 2.047733532934132, 0.3998532934131738, 0.08481736526946099, 2.257757485029941, 0.08481736526946099, 0.8926017964071858, 0.31099700598802377, 0.9572245508982038]",0.9585812786192321,0.6745,1.0771820629362405,0.0,4.6024705882352945,19.0,2.0,3.0,0.3
2,"[0.674500000000007, 0.6744999999999929, 0.0, 0.0, 0.6745000000000015, 0.6744999999999984, 0.0]",0.38542857142857134,0.6744999999999929,0.3337909342014879,0.0,0.674500000000007,7.0,5.0,1.0,0.1
3,"[1.0361884057971014, 0.6745, 14.555514492753623, 0.019550724637681042, 0.0, 0.0, 0.6745, 11.405181818181834, 0.6745, 0.42922727272727385]",2.946916271409751,0.6745,5.0766246147646745,0.0,14.555514492753623,10.0,2.0,7.0,0.7
4,"[125.45700000000075, 0.6745, 0.0, 1.0117499999999973, 0.0, 0.6745, 2.6136874999999975, 0.6745, 0.0, 0.6745, 0.0, 2.360749999999991]",11.178432291666725,0.6745,34.466431264082054,0.0,125.45700000000075,12.0,4.0,10.0,1.0
5,"[0.3065909090909062, 0.6744999999999999, 18.824681818181755, 0.3065909090909094, 0.0, 6.438409090909068, 0.3065909090909094, 5.641272727272706, 1.5329545454545404]",3.7812878787878663,0.6744999999999999,5.7931891697231945,0.0,18.824681818181755,9.0,1.0,8.0,0.8
6,"[0.9695937500000003, 0.3794062499999997, 9.442999999999998, 0.3794062499999997, 0.33725, 1.01175, 25.968250000000175, 0.33725]",4.853238281250022,0.6745,8.496822979637749,0.33725,25.968250000000175,8.0,2.0,9.0,0.9
7,"[3.832159259259259, 0.7444481481481483, 0.11491481481481462, 0.6045518518518518, 14.444292592592587, 0.11491481481481462, 0.6390000000000002, 0.14200000000000068, 0.9584999999999977, 0.7099999999999996, 0.14199999999999882, 4.082499999999991]",2.210773456790122,0.6744999999999999,3.9174521490160443,0.11491481481481462,14.444292592592587,12.0,2.0,6.0,0.6
8,"[1.318340909090909, 0.21461363636363853, 0.21461363636363853, 0.5825227272727277, 2.483386363636365, 3.955022727272734, 0.7664772727272723, 0.21461363636363534]",1.218698863636365,0.6745,1.2614781593050557,0.21461363636363534,3.955022727272734,8.0,1.0,5.0,0.5
9,"[0.24731666666666494, 1.1016833333333327, 0.24731666666666727, 2.3157833333333313, 0.16059523809524023, 1.1884047619047597, 0.1605952380952369, 2.4731666666666614, 1.0791999999999995, 3.1753384615384608, 0.26980000000000043, 0.2697999999999994]",1.0574166971916963,0.6745,1.0105609328761314,0.1605952380952369,3.1753384615384608,12.0,3.0,4.0,0.4
