Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.2184516129037775, 0.0, 0.6745, 0.0, 0.6745000000001198, 0.6744999999998802, 0.0, 0.6745000000003907, 0.6744999999996093, 0.6744999999997808, 0.6745000000002191, 0.0]",0.4949959677419815,0.6744999999998305,0.3795857375721116,0.0,1.2184516129037775,12.0,7.0,1.0,0.1
1,"[0.6745, 0.6745, 0.6745, 0.6745, 0.6744999999999999, 0.6745, 0.6745, 0.6745]",0.6744999999999999,0.6745,1.0385185452638061e-16,0.6744999999999999,0.6745,8.0,4.0,2.0,0.2
2,"[0.8012857142857164, 0.5477142857141486, 0.5477142857142836, 0.902714285713992, 0.5740425531915992, 1.191138297872267, 0.574042553191408, 0.7749574468084008, 0.3997037037036051, 0.3997037037036051, 2.598074074073766, 0.9492962962963949, 0.2502177419354652, 0.6853790322581392, 1.7297661290328472, 0.8376854838709303, 0.250217741935755, 0.6636209677418606, 1.4904274193555214, 0.44604032258081344]",0.830687101949026,0.6744999999999999,0.5502135455095888,0.2502177419354652,2.598074074073766,20.0,4.0,4.0,0.4
3,"[0.6745, 5.733250000000562, 0.0, 0.7141764705882353, 0.0, 0.6745, 954.9956428572481, 0.0, 0.6745]",107.05184103642631,0.6745,299.7981826546129,0.0,954.9956428572481,9.0,3.0,8.0,0.8
4,"[0.55831818181815, 0.513136363636379, 0.8552272727272985, 0.02259090909088543, 0.6164090909090965, 8297.65059090921, 8297.379500000121, 8297.17940909103, 1490.7837727272943, 0.5776818181818275, 0.7325909090909035, 0.02259090909088543]",2198.9076515151833,0.6745,3544.2535478648815,0.02259090909088543,8297.65059090921,12.0,1.0,10.0,1.0
5,"[1.1241666666668164, 1984.7949416668848, 0.6745, 0.04496666666666666, 0.0]",397.32771500004367,0.6745,793.7337230650616,0.0,1984.7949416668848,5.0,1.0,9.0,0.9
6,"[3.4243846153835515, 0.25942307692259836, 1.8678461538451967, 0.6745, 0.0, 0.7291891891893008, 0.6745, 0.8021081081079636, 0.0, 0.32813513513507603]",0.8760086278583687,0.6745,0.9900159533138857,0.0,3.4243846153835515,10.0,2.0,5.0,0.5
7,"[1.1319195402299016, 0.27910344827584066, 0.31011494252871186, 0.9458505747126745, 0.27910344827584066, 0.8993333333332644, 0.44966666666673555, 2.4499080459770304, 0.31011494252871186, 1.2404597701150541]",0.8295574712643766,0.6745,0.6476225466538035,0.27910344827584066,2.4499080459770304,10.0,1.0,3.0,0.3
8,"[2.1425294117655453, 0.3570882352945219, 0.6348235294120134, 1.7060882352950504, 0.6745, 0.0, 1.071264705883037, 3.055088235295579, 0.03967647058798654]",1.0756732026148592,0.6745,0.9750056060574186,0.0,3.055088235295579,9.0,1.0,7.0,0.7
9,"[1.5077058823526146, 0.5356323529408344, 0.6745, 0.0, 1.7259264705876913]",0.888752941176228,0.6745,0.6394439029071927,0.0,1.7259264705876913,5.0,1.0,6.0,0.6
