Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[2.7274059945504177, 0.48519891008174965, 1.1431580381471484, 1.6357084468664953, 0.6787883742052695, 3.7541653042688656, 0.1960399636693911, 8.874484105358803, 0.6702116257947305, 2.6636930063578643, 0.1960399636693952, 0.6665358764759379, 0.48519891008174143, 0.23279745685740222, 1.8162317708333382, 3.812505859375008, 0.15984244791666688, 0.2827981770833348, 0.6648391927083329, 0.4171712239583334, 0.7350996093750007, 0.9160201822916667, 0.15984244791666688, 0.1721380208333322, 1.2743483072916688, 1.703815104166672, 0.6841608072916671, 0.20375520833333172, 0.5787701822916682, 1.7696842447916707]",1.3253482920947859,0.6745,1.7235588248726084,0.15984244791666688,8.874484105358803,30.0,2.0,3.0,0.75
1,"[0.0, 0.6744999999999914, 0.6745000000000085, 0.0, 0.6745000000000022, 0.6744999999999979, 0.0]",0.3854285714285714,0.6744999999999914,0.3337909342014879,0.0,0.6745000000000085,7.0,5.0,1.0,0.25
2,"[0.6965086372360798, 10.887802303262932, 0.6861516314779279, 0.3961554702495189, 0.6809731285988497, 0.6680268714011501, 0.015535508637234347, 0.03883877159309018, 0.005178502879078115, 0.13981957773512205, 14.95810556621878, 0.19678310940498994, 0.005178502879078115, 13.078309021113215, 0.7042763915547013, 0.6680268714011501, 2.3173800383877112, 1.2972149712092103, 0.12946257197696584, 7.74704030710171]",2.7658383877159247,0.6744999999999999,4.639211639494338,0.005178502879078115,14.95810556621878,20.0,1.0,4.0,1.0
3,"[0.6782685463010866, 0.857902586652871, 0.6745, 0.0, 0.4901901707190895]",0.5401722607346094,0.6745,0.2940582820534024,0.0,0.857902586652871,5.0,1.0,2.0,0.5
