Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.4453571428582126, 0.22483333333269145, 0.6102619047612629, 0.22483333333269145, 1.9271428571424294, 0.738738095238737, 0.3372500000004814, 1.7344285714306804, 1.0117499999995185, 0.3372499999998395, 0.6745, 0.9742777777797192, 0.0, 0.0, 0.6745, 0.7263846153813719]",0.7275942269536022,0.6745,0.5589054421732605,0.0,1.9271428571424294,16.0,4.0,3.0,0.3
1,"[0.2177183544302228, 1.1312816455693222, 0.21771835443067777, 1418.7168322777995, 0.5518636363634692, 0.5518636363636735, 2.161465909090561, 0.7971363636363266, 3.1779326923089384, 0.6355865384614421, 0.713413461538558, 0.6355865384614421, 1.2338414634143615, 0.7403048780489675, 0.6086951219510324, 0.6086951219510324, 0.5058750000000937, 0.5058750000000937, 0.8431249999999064, 3.260083333329277]",71.89074471635743,0.6745000000000001,308.98424200539773,0.2177183544302228,1418.7168322777995,20.0,5.0,7.0,0.7
2,"[0.8066185567010137, 0.2503298969069109, 0.8483402061852519, 0.2503298969069109, 1.4046288659786135, 0.5423814432989862, 0.19582258064509897, 1.573833333333462, 0.500435483870787, 1.283725806451376, 0.848564516129213, 0.1958225806449057, 0.17130158730142656, 0.0, 0.6745, 1.4881825396828816, 1.038515873015692]",0.7101960686501488,0.6745,0.49336548349508835,0.0,1.573833333333462,17.0,3.0,2.0,0.2
3,"[1.7344285714275627, 0.6745, 0.0, 0.6745000000000003, 0.6744999999999998, 0.674500000000067, 0.6744999999999329]",0.7295612244896518,0.6745,0.47165009085616105,0.0,1.7344285714275627,7.0,3.0,4.0,0.4
4,"[1550.9809339618503, 0.2799811320751966, 0.6745, 0.859033018867643, 0.0, 0.6745, 0.34612500000005914, 2105.975375000232, 0.0, 0.6922499999999999, 0.0, 0.3601144067797804, 0.6745, 0.6802161016949546, 1135.3892796613986]",319.8391205521932,0.6745,663.0902593676261,0.0,2105.975375000232,15.0,3.0,8.0,0.8
5,"[4.075104166667977, 2.9509375000005615, 0.5620833333325844, 0.6745, 0.0, 0.0, 6591.466937500726]",942.8185089286753,0.6745,2306.051519933393,0.0,6591.466937500726,7.0,1.0,10.0,1.0
6,"[0.05673364486001951, 0.8510046728974372, 0.4979953271025628, 1.973070093457863, 0.4349579439250806, 0.19541588785024516, 0.05673364486001951, 3291.566303738475, 1.2040140186918076, 1.0653317757007423]",329.79015607478203,0.6745,987.258879173893,0.05673364486001951,3291.566303738475,10.0,1.0,9.0,0.9
7,"[0.6744999999999999, 0.6744999999999999]",0.6744999999999999,0.6744999999999999,0.0,0.6744999999999999,0.6744999999999999,2.0,1.0,1.0,0.1
8,"[3.335027777781318, 1.7861759259286039, 0.18736111111121279, 0.1873611111115456, 0.4371759259256085, 0.9118240740743915]",1.1408209876554467,0.6745,1.1252224865830849,0.18736111111121279,3.335027777781318,6.0,1.0,5.0,0.5
9,"[2.023499999994608, 0.0, 7.014799999992452, 0.0, 0.26979999999964055, 0.9442999999978433, 0.40470000000215667, 13.894699999984184]",3.0689749999963607,0.6745,4.638750850102441,0.0,13.894699999984184,8.0,1.0,6.0,0.6
