Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.5254710144927535, 1.5362753623188405, 0.741469806763285, 0.0, 0.5718586956521737, 0.8714649758454104, 0.28005555555555556, 0.32275845410628007, 0.6745, 0.36863405797101445, 1.0543671497584544, 0.5940494880546077, 0.6745, 0.950261092150171, 0.5104488054607511, 0.0, 1.4696757679180892, 0.30835324232081934, 3.4513754266211616, 1.4036433447098982, 1.8832726238286488, 1.092382998661312, 0.6145444444444446, 1.3914384203480594, 0.09796954484605093, 1.2739652610441767, 1.9669756358768413, 0.1806793172690763, 0.0, 0.9315684738955825, 0.46023112449799186, 1.3284128514056228, 0.032686613119143254, 1.2523848728246318, 0.46682262382864786, 0.5248819946452481, 0.6745, 2.2215158634538157, 0.4247453815261047, 3.856885476463835, 0.0, 0.6745, 1.9776169632606202, 0.5400452784156142, 0.3438323765786452, 0.9890020809414469]",0.9241309230624963,0.6745,0.8173080102432377,0.0,3.856885476463835,46.0,4.0,7.0,0.7
1,"[0.6872560880829015, 0.6617439119170984, 0.6617439119170984, 0.7540071243523319, 0.7012481824190351, 0.1010351799555368, 0.4481941657153157, 1.7396450459652706, 2.2108993871297247, 0.9504926095054979, 0.10103517995553707, 0.647751817580965, 0.30260320452403383, 0.6745, 0.7652124990937433, 1.1063501776263323, 0.0]",0.7361010873964955,0.6745,0.5429699686005071,0.0,2.2108993871297247,17.0,3.0,4.0,0.4
2,"[0.7780835454111659, 0.7298589947510736, 0.7530325274375697, 1.125847463018928, 1.4632583903292506, 0.15395379354223002, 0.21092206139653252, 0.6745, 0.0, 0.10192062987116274, 0.22819492603785577, 0.7982838148391332, 0.5507161851608667, 0.5507161851608667, 2.687740041584591]",0.720468570569415,0.6745,0.6522310654656999,0.0,2.687740041584591,15.0,2.0,2.0,0.2
3,"[0.2036115189652158, 0.8511126551302219, 1.0576716483132318, 0.2036115189652158, 0.49788734486977804, 0.9060535745499037, 2.1864069204152257, 0.6745, 0.0]",0.7312061312454214,0.6745,0.6162760989394956,0.0,2.1864069204152257,9.0,2.0,3.0,0.3
4,"[1.7802839412811386, 0.22713367437722395, 0.24717664590747324, 1.1018233540925266, 0.22713367437722434, 1.1186258451957294, 0.7625669849673821, 1.3023200340361158, 0.5434517348964732, 1.177074879455422, 0.5864330150326179, 0.5434517348964735]",0.8014562932096502,0.6745,0.473345648099814,0.22713367437722395,1.7802839412811386,12.0,2.0,5.0,0.5
5,"[0.6745, 0.6745, 0.5419818009974259, 0.5419818009974259, 0.8379978885135135, 0.8070181990025741]",0.6796632815851565,0.6745,0.11493100965990358,0.5419818009974259,0.8379978885135135,6.0,2.0,1.0,0.1
6,"[0.667570205479452, 0.3021231105337743, 0.3021231105337741, 2.4189762045347196, 0.681429794520548, 6.613174598488427, 0.4179305477449105, 0.9310694522550894, 2.1242463727364753, 5.265439376897986, 0.07639427510966137, 0.07639427510966151]",1.6564059436620397,0.6745,2.062450253133877,0.07639427510966137,6.613174598488427,12.0,2.0,9.0,0.9
7,"[1.9902568854835372, 0.0, 0.6745]",0.8882522951611791,0.6745,0.8264575610474145,0.0,1.9902568854835372,3.0,1.0,6.0,0.6
8,"[0.5749309523809524, 0.20997827380952375, 0.7740690476190476, 7.456838392857143, 0.20997827380952375, 6.843766071428571]",2.678260168650793,0.6745,3.1733530613839274,0.20997827380952375,7.456838392857143,6.0,1.0,10.0,1.0
9,"[0.6868152041606728, 0.13121290251189563, 0.6926369370366273, 0.6621847958393272, 0.13121290251189552, 6.503472723248867, 0.13539260816642693, 0.8604222640256723]",1.2254187921876731,0.6745,2.01447849236072,0.13121290251189552,6.503472723248867,8.0,1.0,8.0,0.8
