Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.6873450526035425, 4.627452656811826, 0.6616549473964577, 0.6616549473964577, 0.1347930703332215, 0.13479307033322166, 0.739274701990793, 0.7579462668821072, 0.6097252980092069, 0.8061057437273256, 0.70885734375, 0.1649363281250001, 1.0418917187499999, 3.3511057031250004, 0.0, 0.3815140625, 0.6745, 0.255466875, 0.789270390625, 0.08086046511627899, 3.303790697674419, 0.0, 0.7036627906976743, 0.6745, 0.5379651162790697, 2.9602441860465114, 4.816941860465116, 0.46726744186046515, 0.49831942210477936, 1.6697827148437498, 0.8506805778952206, 1.628246409696691, 0.4449266716452206, 0.4449266716452206]",1.0667765648038112,0.6745,1.2311439754093092,0.0,4.816941860465116,34.0,5.0,7.0,0.7
1,"[0.5687651271753683, 0.7973306336456939, 0.8846755243195005, 0.3244883757251227, 0.5214508032128515, 0.6152367023650156, 1.3174270191878623, 0.7796931057563588, 0.3244883757251227, 0.4161674029451138, 0.8956914547077199, 0.7337632976349843, 0.9906190476190477, 0.0, 0.6745, 0.9253316912972087, 0.17545977011494265]",0.6438287253783478,0.6745,0.3196353205774897,0.0,1.3174270191878623,17.0,2.0,1.0,0.1
2,"[0.27659602819807433, 7.238465870013755, 0.0356037654745529, 4.297154143741404, 0.0356037654745529, 1.01024234869326, 4.913899501375516, 0.33875765130674, 0.4271686287333768, 0.29085698713756264, 2.401114126880313, 0.31217865707434034, 0.29085698713756264, 0.8703652714192283, 1.2170997383911049, 1.7544058207979065, 4.273450839328536, 0.47863472858077183, 1.1846678204555605, 0.2864892809289862, 1.476278360875391, 0.41437014292094687, 0.08194015185350605, 0.9346298570790531, 0.08194015185350605, 3.736862550245645]",1.486908968306583,0.6745000000000001,1.8339620102908125,0.0356037654745529,7.238465870013755,26.0,3.0,9.0,0.9
3,"[0.48840404093690637, 0.4251385313357249, 0.0, 0.8492095906309347, 0.6745, 1.2191953998733907, 0.7428893753956531, 0.3380317849500713, 0.12959588980028525, 0.43822053316690446, 0.5120090049928674, 0.0, 1.061423412981455, 0.6745, 0.009261144793152619, 0.4862702389443653, 1.4630203281027103, 1.056432016761769, 0.8227384539942937, 1.2696187589158343, 0.6235637036376604, 1.7756741708273893, 0.9244907721112695, 1.7711037357346648, 0.9122227621255348, 0.495832070256776, 0.5588344155844152, 0.8738149350649349, 0.7901655844155844, 0.5588344155844156]",0.7314998356972986,0.6745,0.4528970087641158,0.0,1.7756741708273893,30.0,3.0,5.0,0.5
4,"[0.07050624343203316, 1.361967144711628, 0.07050624343203316, 1.2784937565679668, 0.6745, 0.6745, 0.29594548010831095, 0.563300926890231, 1.5945090085398879, 0.2959454801083105, 1.7896517912934808, 0.7856990731097689]",0.7879604290161376,0.6745,0.5637578404294631,0.07050624343203316,1.7896517912934808,12.0,3.0,6.0,0.6
5,"[0.8246357032158079, 0.6745, 0.21559957380860142, 1.4954770437814804, 0.4743843955831074, 0.0, 0.7510051820999614, 0.965829799107143, 0.9213076371173469, 1.124453443877551, 0.578788105867347, 1.4187944036989797, 0.314451211734694, 0.0, 0.40188241390306123, 0.27745695153061223, 0.6745, 0.9050688775510205]",0.6676741523820396,0.6745,0.4208612553486664,0.0,1.4954770437814804,18.0,2.0,3.0,0.3
6,"[0.37106059644670053, 0.6745, 3.4157262055837556, 4.477550126903553, 1.01003807106599, 5.332230647208122, 0.15450158629441632, 0.0, 0.39138975253807107, 0.39055685598127393, 0.8258200073918937, 2.303537575458913, 0.08093667611186393, 1.2123881976099542, 1.0639765923370703, 0.28676844893433545, 0.6316218430454601, 0.7564338425526672, 0.29665701613896756, 0.14891018849328577, 2.1483119995072064, 0.08093667611186406, 1.411821485770605, 0.2522831095232229, 0.40102710360970784, 0.11924448687938895, 2.5146044720956016, 0.6745830972034003, 2.0901439571270175, 0.3746021929284219, 0.8187567451028706, 0.9766414315633856, 2.785168966366884, 0.6220656646544288, 0.6985981889860786, 0.6744169027965997, 0.4193084883577677, 0.27663059011950225, 1.1554666132807687]",1.0851081128738722,0.6745,1.2022393858534133,0.0,5.332230647208122,39.0,2.0,8.0,0.8
7,"[1.5414924539563437, 0.010984780013642694, 1.2627896060709414, 0.3673287431787177, 0.9816712568212823, 0.010984780013642503]",0.6958752700090951,0.6745,0.6005875483172008,0.010984780013642503,1.5414924539563437,6.0,1.0,4.0,0.4
8,"[1.9272472904624278, 0.6745, 0.0, 0.0]",0.650436822615607,0.33725,0.7869180592249779,0.0,1.9272472904624278,4.0,2.0,2.0,0.2
9,"[8.556383484162897, 1.2673580316742081, 0.6745, 0.44636029411764677, 0.32504185520362033, 0.0, 0.15870588235294084, 3.106972850678733, 7.62093438914027]",2.461806309703368,0.6745,3.140955812335099,0.0,8.556383484162897,9.0,1.0,10.0,1.0
