Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.0, 0.15767532467531103, 0.727058441558437, 0.035038961038958004, 0.3284902597402022, 0.06131818181811816, 0.6745, 8.974353896104082, 8.961214285714503, 0.5693831168831259, 8.746600649350855, 8.768500000000234, 0.45988636363635305, 8.694042207792418, 8.698422077922318, 37.75326388889325, 0.3934583333329589, 0.562083333333583, 0.9742777777777777, 0.6745, 0.5995555555555555, 0.0, 37.69705555556005, 0.16862499999962557, 37.078763888893256, 37.67831944444881, 0.14988888888888888, 35.8047083333377, 13.559536082470961, 14.220128865976026, 0.6745, 13.99065979381111, 14.825092783501548, 14.039335051543008, 1.23774226804109, 13.955891752573963, 0.1599329896908057, 0.42417010309268416, 0.25728350515459714, 0.28509793814409307, 0.1668865979382723, 0.0, 0.3129123711339595, 0.05290196078431642, 1.3122266857962694, 0.04257962697274416, 1.2960980392156836, 0.032257293161154714, 0.0322572931611719, 1.3296456241032932, 23.481373983739804, 45.393849999985086, 0.42718333333359293, 1.9785333333324544, 0.44966666666706606, 1.348999999999401, 0.2023500000000599, 0.20234999999946082, 0.899333333332934]",6.9827417125917455,0.6745,11.88618260631349,0.0,45.393849999985086,59.0,5.0,5.0,0.5
1,"[0.9368055555554585, 0.4121944444445415, 38.57765277776787, 1.2178472222218963, 0.2997777777776668, 0.2997777777776668, 0.6381161825726005, 14.878182572613618, 0.7108838174273995, 10.842377593360728, 0.10075518672205236, 10.915145228215378, 0.10075518672205236, 0.13434024896263705, 11.09426556016571, 0.6045311203320157]",5.735213015789955,0.6745,9.83336140177626,0.10075518672205236,38.57765277776787,16.0,2.0,3.0,0.3
2,"[0.03094338701806743, 1.4082532942898998, 1.353608589555876, 0.04476915568569554, 0.02040946803319789, 0.005925329428993501, 1.3562420693020933, 0.005925329428993501, 272.2175344070286, 1.3042308443143045, 0.6745, 0.8056527777781521, 39.08352777778202, 0.6745, 1.3864722222219727, 0.14988888888888888, 39.75802777778252, 0.6745, 0.5620833333330837, 0.8243888888888888, 0.0, 0.6745, 3.512051724137589, 0.18606896551719862, 1.2559655172414006, 3.907448275861791, 0.39539655172420207, 46.54049999999442, 0.39539655172420207, 46.16836206896002, 0.09303448275859931, 0.0]",14.54594086495877,0.6745,48.34115374414142,0.0,272.2175344070286,32.0,3.0,8.0,0.8
3,"[1762.307904762658, 1.5095952380959308, 0.9314523809528904, 0.0, 0.0, 0.6263214285719482, 0.3051309523809422, 32.85778571429977, 0.14453571428586712, 0.03211904761884385, 0.6745, 1.0599285714291216, 31.958452380965728, 0.010297709923593953, 10.205030534350755, 10.52940839694609, 546.221427480893, 10.313156488549108, 0.28833587786255144, 0.46854580152674896, 10.30800763358738, 0.3140801526717421, 0.010297709923731148, 0.880454198473251, 10.4212824427476, 0.051488549618381355, 0.025744274809190677]",90.09093642382005,0.6745,343.5969022927699,0.0,1762.307904762658,27.0,2.0,10.0,1.0
4,"[0.3636434782608723, 0.4692173913043614, 0.5278695652174457, 24.37584347824768, 0.8211304347825543, 23.437408695639583, 0.3636434782605597, 23.5781739130308, 0.6745, 8.977827586205764, 0.274451724137961, 0.18141724137936163, 9.452303448274682, 0.548903448275798, 9.052255172412643, 0.0, 9.266234482757483, 0.0, 0.26480370370375006, 9.947625925927582, 9.842703703705322, 0.08493703703694139, 0.6745, 10.327344444446117, 10.227418518520189, 0.06994814814808503, 14.630909574467493, 0.3013723404255848, 14.846175531914367, 0.0, 0.2798457446809548, 0.143510638297852, 14.96098404255265, 0.6745, 14.645260638297374]",6.122476100866051,0.6745,7.575472213678167,0.0,24.37584347824768,35.0,4.0,4.0,0.4
5,"[0.6725073855243857, 0.7103670605613139, 0.7349426390940406, 0.6565664697193652, 0.6837988675529286, 0.7057176267848363, 0.6764926144756144, 0.6406255539143446, 0.640625553914327, 0.6645369276218754, 0.6745, 2.0984444444428916, 0.1498888888897764, 0.0, 0.8993333333326677]",0.7072231577218913,0.6745,0.4321263195040421,0.0,2.0984444444428916,15.0,2.0,2.0,0.2
6,"[0.22483333333333333, 26.66258823528649, 0.18515686274484927, 0.07935294117661569, 26.847745098031336, 26.887421568619825, 0.0, 1.0183627450977284, 0.3835392156858599, 0.6745, 527.0622352939696, 26.398078431365025, 0.14548039215707004, 0.5819215686275754, 27.41644117646275, 0.42321568627469636, 27.786754901952804, 0.6745, 0.715521435692921, 0.016139581256229486, 0.6882858923230316, 0.0013449651046947494, 0.01815702891325369, 0.034632851445656865, 0.6785348953140573, 0.0010087238285121029, 78.15390478564284, 78.15222357926199, 0.0003362412761647281, 0.7020717846460632, 0.0026899302093715805, 0.6913120638085769, 0.0, 0.683242273180462, 0.016139581256229486, 0.6859322033898336]",23.741489035203763,0.6745,87.2576065337506,0.0,527.0622352939696,36.0,2.0,9.0,0.9
7,"[0.6741634231536994, 0.6983969560878103, 0.6741634231536814, 0.6748365768463006]",0.6803900948103729,0.6745,0.01039989777212274,0.6741634231536814,0.6983969560878103,4.0,1.0,1.0,0.1
8,"[0.5514493243242332, 1.0801114864865167, 0.22331418918934098, 0.250658783783632, 0.8795844594593684, 0.6517128378379289, 17.906152027029123, 0.11393581081071973, 0.08659121621618586, 18.690030405407622, 18.061104729731884, 1.0801114864865167, 18.124908783785877, 0.6243682432431522, 0.03190202702687523, 0.17773986486471305, 17.97907094594804, 0.09570608108111144, 17.906152027029123, 0.414726351351321, 18.042875000002034, 0.250658783783632, 18.14313851351549, 0.414726351351321, 18.22517229729933, 0.3326925675674765, 0.25977364864855756, 18.927016891893985, 0.2050844594594898, 18.37101013513717, 0.0319020270271181, 0.6972871621620711, 18.15225337838041, 0.4238412162162466, 18.562422297299392, 0.5241047297296993, 18.44392905405609, 18.024645270272426, 0.36003716216201037, 23.256577702705222]",7.6644619932440605,0.6745,8.926763951568713,0.03190202702687523,23.256577702705222,40.0,1.0,6.0,0.6
9,"[32.29756976745052, 0.03137209302305169, 0.6745, 0.0, 31.340720930240963, 30.88582558140358, 0.40783720930217976, 0.6745000000000001, 0.0, 15.43937912088198, 0.4669615384615232, 14.846412087914903, 15.187368131870873, 0.24459890109896837]",10.178360382974898,0.6745000000000001,12.591730193859362,0.0,32.29756976745052,14.0,2.0,7.0,0.7
