Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.244797308049331, 2.1989004110860644, 0.0, 0.6745, 0.267528112982363, 0.009894031360647499, 0.009894031360647499, 1.3391059686393525, 2.074676024279213, 0.45193504420882713, 1.1396246285357892, 0.8157003155152804, 0.3038553582565946, 0.5562639138569909, 0.09915696885203813, 1.0583589720071909, 0.6939503063433248, 0.09915696885203797, 1.178525241222438, 0.6550496936566753, 0.6170894265693219, 0.7710586454855634, 0.26089641193088026, 1.3422938511208131, 0.9999090692299226, 0.6745, 3.2580143149284235, 0.5976507449605605, 1.7815233713117142, 0.0]",0.8391269711534001,0.6745,0.7380138434486129,0.0,3.2580143149284235,30.0,4.0,5.0,0.5
1,"[0.6745, 2.262049373678217, 0.15735041483650547, 2.4009654302911994, 0.9302767203513913, 0.0, 0.3351102977061982, 0.8281946614583334, 0.122845947265625, 0.0, 0.5662550455729167, 0.7981144205729167, 1.9551058756510415, 2.6363025716145834, 0.5567040201822918, 0.6745000000000001, 2.2315844823386115, 0.2267174421437271, 2.115974689403167, 0.858660682095006, 0.717352521315469, 0.8966495736906211, 0.5285253836784409, 0.38307656516443356, 0.6872505968331304, 1.6840975152253346, 0.2140982947624847, 0.06608621193666255, 0.3797903288672352, 0.7910956638246041, 0.6000996102314251, 0.9766365651644335, 0.7333893544457978, 0.7124888915956151, 0.10729561510353228, 0.2866583922046285, 0.06608621193666255, 1.5580374908647987, 1.4643140316686967, 0.16191286236297198, 0.5074277466504262, 0.6617494031668697, 0.0, 0.6700123087159016, 0.2173965877768277, 1.8341194278110444, 0.7162996388176027, 1.0178083832335327, 1.7103232582454135, 0.6745, 0.05609614105123109]",0.8119977774805404,0.6745,0.6941116803468936,0.0,2.6363025716145834,51.0,4.0,3.0,0.3
2,"[0.1870011112704331, 0.5557806495554917, 0.7932193504445082, 1.125633531689131, 0.1870011112704331, 0.2614727201032407, 1.28270092486378, 0.8464133567536566, 0.30634911815314037, 2.541754696013766, 0.0, 0.09100979325353632, 2.161482589771494, 8.339139281828086, 0.6745, 0.0, 2.7466251287332657, 0.6745, 0.5723872296601439, 3.5305316683831114]",1.3438751130873607,0.6745,1.878925346030621,0.0,8.339139281828086,20.0,3.0,7.0,0.7
3,"[0.6744999999999999, 0.6745, 0.6745, 0.6745]",0.6745,0.6745,5.551115123125783e-17,0.6744999999999999,0.6745,4.0,2.0,2.0,0.2
4,"[0.6745, 0.6745000000000001, 0.6745, 0.0, 1.7520476815398083, 0.0]",0.6292579469233014,0.6745,0.5857656593144064,0.0,1.7520476815398083,6.0,3.0,1.0,0.1
5,"[0.0, 0.6745, 0.7547725370150562, 1.2484581351689616, 0.6517071339173967, 1.6572946182728412, 0.6972928660826032, 0.5093783479349188, 0.055969148936170235, 0.055969148936170235, 0.7626324155193992, 0.0, 33.81631317689531, 0.6745]",2.968484823477059,0.6745,8.5678783054159,0.0,33.81631317689531,14.0,3.0,9.0,0.9
6,"[3.521282281151123, 0.5675881422329364, 0.6053934759680577, 2.303178167846919, 0.5675881422329364, 0.7436065240319424]",1.3847727889106525,0.6745000000000001,1.1374129297581168,0.5675881422329364,3.521282281151123,6.0,1.0,8.0,0.8
7,"[0.46521616360454926, 0.4470406605424323, 1.6859844488188978, 1.0572182633420821, 0.4470406605424321, 0.7418024715660544, 0.8140914041994751, 0.6071975284339456, 0.5231564747149956, 1.0640183279742763, 0.6711087693656825, 1.5104777842736044, 0.5231564747149955, 1.1850773750365389, 0.6778912306343173, 0.6378273896521484]",0.8161440892135268,0.6744999999999999,0.36936057662898364,0.4470406605424321,1.6859844488188978,16.0,2.0,4.0,0.4
8,"[0.21180945121951303, 1.137190548780487, 24.25115396341466, 0.21180945121951303]",6.452990853658543,0.6745,10.282716488836094,0.21180945121951303,24.25115396341466,4.0,1.0,10.0,1.0
9,"[0.08723790573311825, 1.6751355552791953, 2.4233683621440134, 0.46974256933217245, 0.0872379057331177, 0.8792574306678275, 0.44239455928028293, 2.509743922030631, 0.9066054407197169, 0.14621270215272575, 1.1552537217521688, 0.14621270215272575]",0.910700231414808,0.6745,0.8381077605729359,0.0872379057331177,2.509743922030631,12.0,2.0,6.0,0.6
