Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.4533524590164176, 1.2273688524591033, 0.4533524590164176, 0.8956475409835823, 0.32975555555550673, 1.2740555555555666, 0.17986666666664006, 0.6744999999999999, 0.9892666666666201, 0.0, 0.9892666666666201, 0.0, 0.6744999999999999, 0.6744999999999999, 0.009635714285648264, 0.6070499999999487, 0.009635714285776639, 1.551349999999769, 0.7419500000000513, 0.8575785714286008, 0.0, 1.0031025641026794, 0.6745, 0.6744999999999999, 0.0, 2.7566521739124403]",0.6808225831000534,0.6744999999999999,0.5990758013167914,0.0,2.7566521739124403,26.0,6.0,3.0,0.3
1,"[0.9176337209302472, 1.7489941860463976, 0.43136627906975283, 1.5921337209301427, 0.1803895348837452, 0.1803895348837452, 0.0, 0.19582258064516128, 0.6745, 2.3716290322583546, 0.6745, 0.739774193548532, 0.43516129032258066, 0.2610967741935484, 1.9147096774194998, 0.41243312101911295, 0.41243312101905577, 0.936566878980887, 18.379050955413675]",1.7083465579770758,0.6745,3.98211283033962,0.0,18.379050955413675,19.0,3.0,7.0,0.7
2,"[0.06612745098038351, 0.11902941176477844, 0.6745000000000001, 0.4761176470587613, 2.274784313725369, 0.026450980392153406, 0.9654607843137756, 0.0, 0.9786862745098522, 0.013225490196076703, 29.29446078431316, 0.18515686274507387, 2.076401960784307, 1.4680294117646022, 1.534156862745074, 0.7935294117646904, 0.31741176470592897, 0.6745000000000001, 0.23805882352938065, 1.2035196078431563, 0.0, 0.7274019607843069, 0.3967647058823892, 30.180568627450384, 0.6745000000000001, 30.06153921568561]",4.054630090497662,0.6745000000000001,9.33508634203072,0.0,30.180568627450384,26.0,2.0,8.0,0.8
3,"[0.0, 0.6744999999999541, 0.6745000000000458]",0.44966666666666666,0.6744999999999541,0.3179623492735509,0.0,0.6745000000000458,3.0,2.0,1.0,0.1
4,"[0.28615151515151516, 0.12263636363636364, 1.1241666666668029, 1.3081212121213481, 0.0, 0.6745, 4.680621212121757, 0.40878787878787876, 2.6366818181820904, 1.085780487804878, 0.03290243902439024, 1.612219512195341, 1.7767317073172924, 0.2632195121951219, 0.03290243902439024, 0.06580487804878048, 2.82960975609778]",1.1141669057868078,0.6745,1.2477834837892032,0.0,4.680621212121757,17.0,2.0,6.0,0.6
5,"[0.6745, 0.6745, 0.6744999999999999, 0.6744999999999999]",0.6744999999999999,0.6744999999999999,7.850462293418876e-17,0.6744999999999999,0.6745,4.0,2.0,2.0,0.2
6,"[0.0, 2.4139999999993904, 1.064999999999863, 0.6745, 0.42599999999985066, 0.32475925925925925, 0.9243148148149811, 0.6745, 0.0, 1.1241666666668328, 0.6245370370370371, 1.1491481481483146, 1.0931551724139479, 0.0, 0.6745, 1.0466379310344829, 0.4419137931036032, 0.6745, 0.7215581395348765, 0.37646511627901147, 0.0, 1.0823372093022625]",0.7050906039815323,0.6745,0.5342477875078295,0.0,2.4139999999993904,22.0,4.0,4.0,0.4
7,"[0.6745, 19.280188311687077, 18.474292207790995, 0.0, 0.3503896103896081]",7.755874025973536,0.6745,9.086637964705936,0.0,19.280188311687077,5.0,1.0,10.0,1.0
8,"[0.9560873786407402, 0.3929126213592597, 0.314330097087338, 1.3228058252427217, 0.314330097087338, 1.060864077669853]",0.7268883495145418,0.6745,0.40231373125044584,0.314330097087338,1.3228058252427217,6.0,1.0,5.0,0.5
9,"[0.6745, 56.4504615384533, 0.0, 0.6745, 0.4669615384614188, 0.18159615384610733, 3.190903846153374, 0.618291666667041, 0.6745, 0.4496666666666666, 0.8993333333337077, 0.9555416666666666, 0.0, 7.02604166666779]",5.16159271977972,0.6745,14.33560854032971,0.0,56.4504615384533,14.0,2.0,9.0,0.9
