Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[2.8455468749996884, 1.8970312499997455, 0.6745, 0.9063593749998113, 0.25293749999994736, 0.12646874999997368, 0.0, 0.8993333333333333, 0.8618611111111111, 0.0, 0.11241666666666666, 4.684027777778277, 0.03747222222222222, 5.133694444444944, 0.33725, 0.07494444444444444, 4.534138888889388, 0.14988888888888888, 4.721500000000499, 3.55986111111161, 0.48713888888888884, 0.03747222222222222, 0.9368055555555557, 0.6745, 0.5620833333328756, 0.037472222221958736, 0.9368055555549593, 0.26230555555520885, 0.11241666666687468, 0.03747222222245797, 0.1873611111112914, 0.4121944444445415, 0.11241666666687468, 0.6370277777777916, 0.037472222221958736, 0.4121944444445415, 0.8618611111110417, 0.7119722222222084, 0.4121944444445415, 0.7119722222222084, 0.4121944444445415, 1.6862499999996254, 3.634805555554959, 0.7869166666661258, 5.2086388888872115, 5.958083333331877, 6.482694444442794, 4.534138888887461, 3.484916666665627, 5.433472222220461, 0.7284599999999929, 1.7536999999999459, 1.6457799999999605, 0.8633599999999748, 2.293299999999964, 0.6745, 0.5665800000000144, 0.5935600000000107, 0.48564000000002516, 0.5261100000000197, 0.49913000000002333, 1.7402099999999479, 0.0, 1.5999767441862556, 3.1058372093025346, 1.317627906976744, 0.847046511627907, 2.3842790697678597, 0.12548837209302324, 0.03137209302325581, 0.501953488372093, 0.06274418604651162, 0.2823488372093023, 0.03137209302325581, 0.09411627906976744, 4.862674418605278, 4.2666046511634175, 0.0, 0.0, 0.6745, 4.047000000000529, 0.7935294117647058, 4.007323529412293, 0.07935294117647058, 1.4483999999998913, 0.05680000000008662, 0.24139999999996614, 0.05679999999999203, 0.5822000000000129, 0.3124000000000508, 1.0649999999999453, 1.3631999999999034, 0.9372000000000577, 0.9372000000000577, 0.766799999999987, 0.4117999999999422, 0.0, 0.3804871794872799, 1.5565384615379299, 1.037692307691953, 1.2106410256406122, 0.518846153846207, 1.5219487179484283, 3.874051282050189, 1.1414615384613789, 0.20753846153839065, 0.0, 0.3113076923075859, 1.902435897435478, 1.6257179487176237, 0.4150769230770117, 0.5188461538459765, 0.0, 0.830153846153793, 0.18395454545451762, 1.7475681818181215, 1.5022954545453293, 0.2606022727273354, 0.0, 1.0117499999999489, 0.9197727272726902, 0.6745, 1.808886363636294, 0.9197727272726902, 0.12263636363634506, 1.8855340909090095, 0.10730681818180195, 0.030659090909086265, 0.045988636363629404, 1.8855340909090095, 0.35257954545449205, 0.9858076923076924, 5.396000000000691, 0.15565384615384617, 0.3631923076923077, 0.15565384615384617, 0.3631923076923077, 0.0, 0.05188461538461538, 0.6745000000003456, 1.9716153846157303, 1.9716153846157303, 1.141461538461884, 1.141461538461884, 1.0376923076926534, 6.796884615385652, 0.3631923076923077, 0.2594230769230769, 0.5188461538461538, 0.20753846153846153, 1.8678461538461537, 0.31130769230769234, 0.9858076923076924, 5.499769230769922, 3.6319230769237683, 0.25942307692342254, 0.15565384615384617, 0.3113076923080379, 0.15565384615384617, 0.6745, 1.660307692308038, 1.4527692307695763, 0.8508398692810227, 0.9037418300653295, 0.401173202614356, 1.1858856209150246, 0.3659052287581515, 0.6921339869281024, 0.6568660130718977, 0.6568660130718977, 0.7097679738562045, 0.3659052287581515, 2.8170294117638663, 0.5157941176468567, 0.0, 0.23805882352931848, 0.0, 0.07935294117643948, 1.3093235294115158, 4.999235294116481, 0.6745, 0.5554705882353407, 1.7457647058816688, 1.706088235293449, 2.578970588234812, 0.38913461538461536, 0.6745, 0.8820384615386343, 1.5565384615386344, 0.0, 1.3490000000001727, 0.12971153846153846, 0.7994074074075739, 1.1241666666668328, 4.871388888889388, 1.6987407407409072, 1.4489259259260923, 2.548111111111444, 3.9970370370375363, 1.2490740740742403, 0.7494444444446108, 2.023500000000333, 0.22483333333333333, 0.6245370370370371, 0.6745, 0.42468518518518517, 0.6495185185185185, 3.2975555555558884, 0.574574074074074, 0.17487037037037037, 0.47464814814814815, 0.32475925925925925, 3.1476666666669995, 0.6245370370370371, 0.0, 0.09992592592592592, 0.0, 2.697999999999757, 2.4974729729727665, 0.5468918918917934, 2.1875675675674167, 0.0, 1.7682837837837084, 0.6745, 0.4739729729730091, 0.07291891891890578, 0.12760810810808515, 2.2240270270268696, 0.6377090909090999, 0.07358181818180036, 0.7112909090909002, 0.5886545454544029, 2.403672727272472, 0.07358181818180036, 0.24527272727266786, 2.477254545454272, 0.7848727272725371, 3.9979454545449764, 0.28399999999996683, 2.390333333333369, 0.1893333333333112, 2.224666666666722, 0.0, 2.650666666666672, 0.0, 0.0473333333333278, 0.6626666666667469, 2.8399999999999834, 0.3076666666666307, 2.4850000000000247, 0.1183333333333195, 2.650666666666672, 0.07099999999999171, 2.7926666666666553, 0.1893333333333112, 2.7453333333333276, 0.07099999999999171, 0.4023333333332863, 0.8046666666665726, 0.7809999999999087, 0.6863333333332531, 0.5679999999999337, 0.709999999999917, 0.6863333333334108, 0.2129999999999751, 0.07099999999999171, 0.0236666666666639, 0.0, 0.1183333333333195, 0.0, 0.4259999999999502, 2.011666666666589, 1.2780000000000085, 1.1360000000000248, 1.2070000000000167, 2.3666666666667053, 0.733666666666581, 0.8520000000000582, 0.4657261904762236, 0.03211904761904252, 0.08029761904760631, 0.08029761904760631, 0.03211904761904252, 0.03211904761904252, 0.7547976190476062, 0.9956904761904252, 0.9956904761904252, 0.7387380952380851, 1.3168809523809575, 0.7869166666666488, 0.9475119047618614, 0.8190357142856914, 0.17665476190473386, 0.4496666666667023, 2.135916666666542, 0.7066190476190425, 2.697999999999893, 0.4657261904761166, 0.5139047619046804, 0.6423809523809574, 2.8577500000002365, 1.8460000000002366, 1.7750000000002364, 2.6092500000003547, 2.5560000000003544, 2.0235000000002366, 0.39050000000011825, 0.01775, 0.5147499999999999, 0.46149999999999997, 0.46149999999999997, 0.3195, 2.1655000000002365, 0.6035, 0.6745, 0.6745, 0.01775, 1.6507500000002364]",1.1323087703780514,0.6745,1.3153089252448509,0.0,6.796884615385652,318.0,19.0,1.0,0.33
1,"[8.262625000001123, 8.262625000001123, 17.031125000002245, 10.117500000001124, 7.3351875000011235, 6.913625000001123, 6.997937500001123, 7.3351875000011235, 6.070500000000561, 6.829312500001123, 5.564625000000562, 5.648937500000561, 6.323437500001123, 4.805812500000562, 4.468562500000561, 4.890125000000562, 4.131312500000561, 3.3725000000005614, 2.9509375000005615, 3.541125000000562, 2.7823125000005615, 2.5293750000005613, 1.8548750000005616, 1.1803750000005615, 2.5293750000005613, 1.7705625000005616, 2.3607500000005617, 0.6745, 0.4215625, 1.6019375000005616, 1.1803750000005615, 0.5901875, 2.0235000000005616, 0.4215625, 0.0, 0.843125, 0.843125, 0.6745, 0.9274374999999999, 0.168625, 0.7588125, 0.843125, 0.505875, 0.33725, 0.6745, 0.4215625, 0.168625, 0.168625, 0.168625, 0.0843125, 0.7588125, 0.0, 0.6745, 0.843125, 0.0, 1.0960625, 1.180375, 0.33725, 0.5901875, 0.5901875, 0.2529375, 0.6745, 0.6745, 1.517625, 0.0843125, 1.2646875000005617, 0.843125, 0.33725, 0.0, 0.843125, 0.168625, 0.7588125, 0.843125, 0.6745, 0.2529375, 0.505875, 0.33725, 0.0, 0.0, 0.6745, 0.5901875, 1.6019375, 0.843125, 0.4215625, 14.164500000001684, 0.2529375, 13.742937500001686, 1.349, 0.168625, 0.33725, 0.168625, 0.168625, 3.0352500000005618, 0.2529375, 0.2529375, 0.7588125, 3.203875000000562, 0.6745, 3.0352500000005618, 0.168625, 0.168625, 3.203875000000562, 0.0843125, 0.168625, 0.2529375, 0.168625, 0.4215625, 0.0843125, 0.4215625, 0.505875, 0.6745, 0.33725, 0.9274374999999999, 2.2764375, 1.0960625, 1.349, 0.0, 1.9391874999999998, 0.168625, 0.5901875, 0.9274374999999999, 0.7588125, 0.33725, 0.33725, 0.6745, 0.4215625, 1.180375, 0.2529375, 0.7588125, 1.0960625, 0.2529375, 0.9274374999999999, 0.5901875, 1.01175, 0.7588125, 0.0, 0.5901875, 0.505875, 0.2529375, 1.4333125, 0.2529375, 0.6745, 0.505875, 0.33725, 1.0960625, 0.168625, 0.4215625, 0.9274374999999999, 0.7588125, 0.5901875, 0.2529375, 0.6745, 0.6745, 0.168625, 0.6745, 1.0960625, 0.5901875, 0.0, 0.7588125, 0.2529375, 0.4215625, 0.0843125, 0.168625, 0.6745, 0.7588125, 6.154812500000562, 1.01175, 0.0, 0.2529375, 0.0843125, 0.5901875, 0.5901875, 0.505875, 0.33725, 0.0843125, 0.6745, 0.0, 0.7588125, 0.0843125, 1.01175, 0.0843125, 1.68625, 0.4215625, 0.33725, 1.01175, 0.505875, 0.2529375, 0.4215625, 0.505875, 0.4215625, 0.505875, 0.0843125, 0.505875, 1.0960625, 0.33725, 0.4215625, 0.168625, 0.2529375, 1.349, 0.0843125, 0.9274374999999999, 0.33725, 0.2529375, 0.7588125, 0.505875, 0.33725, 0.6745, 0.33725, 1.01175, 0.6745, 0.0, 0.5901875, 10.454750000001123, 1.01175, 10.539062500001124, 0.505875, 10.539062500001124, 0.168625, 10.201812500001123, 0.505875, 0.6745, 0.7588125, 0.2529375, 1.01175, 0.0843125, 0.9274374999999999, 0.5901875, 0.505875, 0.168625, 0.0, 0.2529375, 0.0843125, 0.168625, 1.01175, 0.0, 0.5901875, 0.168625, 0.0, 0.9274374999999999, 0.5901875, 0.0843125, 0.168625, 0.7588125, 9.443000000001122, 0.168625, 0.6745, 0.6745, 0.0, 0.5901875, 10.960625000001123, 6.070500000000561, 3.3725000000005614, 1.1803750000005615, 1.9391875000005614, 0.9274374999999999, 1.7705625000005616, 1.4333125000005618, 2.107812500000562, 1.3490000000005615, 11.297875000001122, 1.3490000000005615, 11.550812500001685, 1.2646875000005617, 11.466500000001686, 2.0235000000005616, 12.056687500001685, 1.6019375000005616, 2.7823124999999997, 5.648937500000561, 12.815500000001686, 0.843125, 0.843125, 32898.82181250362, 19.813437500002244, 2.2764375000005614, 4.2156250000005615, 1.6019375000005616, 5.8175625000005615, 1.6019375000005616, 0.505875, 0.843125, 1.4333125000005618, 11.466500000001686, 2.5293750000005613, 10.454750000001123, 1.7705625000005616, 10.960625000001123, 1.6862500000005616, 1.1803750000005615, 1.3490000000005615, 1.9391875000005614, 1.0960625, 2.5293750000005613, 1.01175, 2.0235000000005616, 0.7588125, 1.6019375000005616, 1.6862500000005616, 1.1803750000005615, 0.843125, 1.4333125000005618, 0.14052083333338275, 0.1779930555556015, 0.5527152777779138, 0.7775486111112263, 0.908701388888992, 0.7775486111112263, 0.6651319444445701, 0.7026041666667888, 0.6276597222223514, 0.6651319444445701, 0.5901875000001325, 0.5339791666668045, 0.6089236111112419, 0.5339791666668045, 0.5901875000001325, 0.4215625000000234, 0.47777083333347636, 0.4402986111112576, 0.47777083333347636, 0.028104166666601663, 0.04684027777771104, 0.15925694444449212, 0.08431250000005461, 0.19672916666671086, 2.351381944444414, 0.046840277777835844, 0.8712291666667732, 1.1710069444445232, 0.7962847222223358, 0.6463958333334607, 1.901715277777789, 0.7026041666667888, 0.852493055555539, 0.06557638888882042, 0.6651319444443204, 0.40282638888878924, 0.06557638888894522, 2.295173611111086, 0.646395833333211, 2.089076388888883, 0.6651319444443204, 0.49650694444458576, 1.6768819444443515, 1.1710069444443985, 1.8267708333332269, 1.601937499999914, 2.4263263888888518, 2.145284722222211, 2.1640208333333204, 2.238965277777758, 0.9649097222223202, 4557.137465277858, 2.2202291666666487, 0.23420138888880482, 0.028104166666726473, 0.9836458333333048, 1.508256944444492, 0.6838680555554298, 1.6019375000001639, 0.4590347222221173, 0.7775486111111016, 1.6394097222221329, 0.009368055555617092, 1.7518263888890389, 0.47777083333322673, 0.009368055555492284, 1.56446527777782, 0.646395833333211, 0.08431249999992979, 1.5457291666667108, 0.8337569444444297, 0.04684027777771104, 1.6019375000001639, 0.8150208333333204, 0.06557638888882042, 0.8337569444444297, 0.028104166666601663, 1.5832013888890544, 0.946173611111086, 2.2202291666666487]",99.96074263634702,0.6745,1698.6153287922232,0.0,32898.82181250362,381.0,2.0,2.0,0.67
2,"[3.8123913043482163, 2.9326086956525645, 62564.91908696341, 1.4076521739130434, 1.994173913043869, 0.6451739130434782, 4.0470000000003905, 0.11730434782608695, 1.2316956521739129, 0.0, 2.2287826086960427, 0.41056521739130436, 1.5249565217391303, 2.1701304347829993, 2.639347826087347, 2.9326086956525645, 0.7038260869565217, 0.6451739130434782, 0.7038260869565217, 0.4692173913043478, 0.35191304347826086, 0.2932608695652174, 0.058652173913043476, 0.0, 0.17595652173913043, 0.4692173913043478, 0.35191304347826086, 0.5865217391304348, 0.7624782608695652, 0.17595652173913043, 1.2425000000001276, 1.5087500000001042, 1.5265000000001026, 1.3312500000001197, 1.5265000000001026, 1.5975000000000963, 0.4259999999999627, 0.479249999999958, 0.33724999999997046, 0.3904999999999657, 0.33724999999997046, 0.26624999999997667, 0.4082499999999642, 0.4614999999999595, 0.3904999999999657, 4.1002499999999955, 0.7100000000000559, 0.6744999999999409, 0.3904999999999657, 0.5324999999999533, 0.3904999999999657, 0.03549999999999689, 0.21300000000009958, 5516.025500000123, 0.5857499999999486, 1.91699999999995, 1.4554999999999905, 1.2425000000000093, 0.8874999999999222, 0.5324999999999533, 0.03549999999999689, 0.8697499999999238, 0.6922500000000575, 0.6745000000000592, 0.6035000000000653, 0.5680000000000685, 0.7277500000000544, 0.4082500000000824, 0.5325000000000715, 9.744750000000211, 0.7810000000000498, 1.3490000000001183, 1.3490000000001183, 6.1237500000001726, 0.1654433962264583, 0.2418018867924768, 1.7435188679241747, 0.19089622641513113, 0.4708773584905324, 0.4708773584905324, 0.5981415094338967, 0.4708773584905324, 4242.33774528242, 0.2418018867924768, 2.252575471697632, 0.1654433962262887, 2.0998584905655946, 0.26725471698098013, 0.7508584905661033, 2.7107264150939128, 6.172311320753758, 2.939801886791968, 2.634367924527894, 2.634367924527894, 1.51762499999998, 1.5055803571428386, 1.3008214285714343, 0.4095178571428084, 1.9512321428571513, 1.3971785714285656, 0.9153928571428285, 1.2285535714285858, 0.9515267857142528, 1.349, 0.8913035714285457, 1.1442410714285958, 0.0, 0.4938303571428786, 0.12044642857141424, 0.07226785714284854, 0.31316071428567704, 0.3131607142857573, 2.2643928571428282, 402.2910714285679, 0.09635714285713139, 0.03613392857142427, 0.18066964285712137, 2.2403035714285453, 0.6022321428571514, 0.6022321428571514, 0.4456517857142327, 0.6745, 0.5901875000000101]",592.3626159342207,0.6745,5645.197529090209,0.0,62564.91908696341,123.0,4.0,3.0,1.0
