Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.3333139534870306, 1.301941860464436, 1.1764534883707127, 0.14117441860418461, 0.6744999999991641, 0.6745, 0.14117441860502053, 0.6745, 0.6745, 0.6745, 0.569577777777831, 0.7794222222221688, 1.5588444444459355, 0.2398222222223287, 0.2398222222223287, 0.7794222222229678, 2.8033906249978062, 1.7073281249981571, 0.5269531250002633, 0.1897031250005441, 0.8220468749997367, 0.18970312499942082, 2.002421874998754, 0.4847968750000175, 0.15297938144319584, 0.8066185567007903, 1.0013195876287972, 0.9178762886595455, 0.9456907216497902, 0.4172164948455175, 0.1529793814435664, 0.5423814432992097, 2.7991749999997753, 0.23607500000067394, 1.112924999999326, 0.23607500000067394, 1.049222222222888, 0.6745, 0.9592888888897142, 0.7644333333339723, 0.014988888888596006, 0.9293111111117235, 1.4089555555563809, 0.0, 0.11991111111116436, 0.6445222222224086, 0.49463333333325343]",0.7817210962336121,0.6745,0.6231920410158995,0.0,2.8033906249978062,47.0,7.0,2.0,0.67
1,"[0.0, 0.6744999999955069, 0.6745000000044931, 0.0, 0.0, 1.5565384615369726, 0.0, 0.6745, 0.0, 0.0, 0.0, 0.0]",0.29833653846141434,0.0,0.4760607848155368,0.0,1.5565384615369726,12.0,9.0,1.0,0.33
2,"[0.18886000000048883, 0.08093999999979871, 0.16187999999959743, 0.5395999999998562, 51.23501999999192, 0.0809400000005176, 0.9982599999999137, 0.3507399999993674, 0.9173199999993961, 2.1853799999995975, 0.8094000000001438, 0.4586600000000575, 1.295039999999655, 0.8903399999999424]",4.299455714285018,0.6745,13.029283449183103,0.08093999999979871,51.23501999999192,14.0,1.0,3.0,1.0
