Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[31.373364864862737, 1.2760810810810943, 0.6745, 717.540391891842, 0.3281351351348332, 0.0, 32.01140540540304, 0.47397297297264473, 0.23698648648656526, 25.645663043473668, 0.42522826086953974, 0.6744999999999999, 24.150032608691298, 0.5718586956519106, 27.47854347825584, 2.0821521739130264, 25.411054347821167, 0.0, 0.4838804347825662, 0.0, 25.411054347821167, 0.29326086956591385, 0.6828271604938819, 28.562160493828696, 28.31234567901312, 6806.337864197719, 0.1831975308645153, 0.39970370370367087, 0.666172839506118, 0.1831975308645153, 0.03549999999975107, 29.305249999992917, 0.035500000000224026, 30.778499999993702, 0.2839999999999004, 0.3195000000005974, 0.6745, 0.710000000000224, 0.6745, 1.3134999999997758, 9.548045081971779, 0.09398770491765847, 0.3372499999997054, 0.20456147540949798, 0.6745, 9.780250000004713, 9.581217213119404, 9.277139344266732, 0.24326229508160496, 9.54251639344715, 0.0, 9.354540983610653, 0.3427786885243342]",149.15057234745214,0.6745,928.2906135319749,0.0,6806.337864197719,53.0,5.0,9.0,0.9
1,"[0.16005084745763745, 0.0, 19.05748305086888, 0.6745, 0.9145762711876746, 0.7952000000002788, 0.3408000000001195, 0.5537999999997212, 24.154200000012345, 32.80200000001509, 0.3408000000001195, 0.23500678733033, 0.1739660633485127, 10.40439140271586, 10.471536199096393, 0.17396606334835005, 1.11399321266967, 13.577978260865427, 0.32258695652172553, 0.0, 0.6745, 0.31672173913054075, 10.029521739127384, 10.070578260866458]",5.7232565356067715,0.6745,8.768377025780781,0.0,32.80200000001509,24.0,4.0,4.0,0.4
2,"[0.5843182320441741, 0.6506502762431065, 73.10760165745855, 0.6983497237568935, 0.584318232044194, 0.7005856353591181, 20.73462962960638, 0.6120462962952916, 23.032925925900173, 0.11241666666627838, 22.982962962937275, 0.6745, 22.77062037034486, 0.4996296296290133, 0.0]",11.183037015885686,0.6745,19.112215081727065,0.0,73.10760165745855,15.0,2.0,7.0,0.7
3,"[0.9063593750002282, 10254.02301561759, 0.4426406249997718, 0.4426406249997718, 0.009310582822118444, 0.06724309815958505, 1.281756901840415, 3.452157208588451, 0.009310582822063313, 3.5618151840487307, 0.7085416666666894, 0.6776666666666769, 0.671333333333302, 0.6713333333333231]",733.3517946286336,0.6745,2640.5593207111892,0.009310582822063313,10254.02301561759,14.0,3.0,10.0,1.0
4,"[0.6595621805792408, 0.6626263486655346, 0.6733509369676449, 0.6595621805792202, 0.7622118114707597, 0.736932424758682, 0.6756490630323551, 0.7055247018739552]",0.6919274559909241,0.6745,0.036595547998331986,0.6595621805792202,0.7622118114707597,8.0,1.0,3.0,0.3
5,"[2.2458212290502964, 0.6745, 0.0, 2.2508454376164035, 0.04019366852885957, 0.0, 118.37475000016804, 0.6745]",15.53257629192045,0.6745,38.88045068169788,0.0,118.37475000016804,8.0,2.0,8.0,0.8
6,"[0.6131818181817811, 26.75005681820057, 0.49054545454534315, 0.33725000000040845, 0.09197727272712419, 1.0730681818194443, 0.9197727272736927, 26.91868181820057, 0.33725, 1.2110340909101307, 0.6745, 0.0, 26.719397727291668, 1.5942727272741013, 0.015329545455065315]",5.84975454545866,0.6745,10.482131701610758,0.0,26.91868181820057,15.0,1.0,5.0,0.5
7,"[0.6745000000000001, 0.0, 25.574791666655837, 23.762072916656752, 0.1545729166657384, 0.6005821917808286, 16.548349315068894, 16.363554794520468, 0.6745, 0.0, 0.5475352941174854, 14.061341176466348, 0.6745, 13.505870588231376, 0.0]",7.54281139067758,0.6745,9.27034306073995,0.0,25.574791666655837,15.0,3.0,6.0,0.6
8,"[0.6662069672131237, 0.69464022248242, 0.6662069672131026, 0.6827930327868763, 0.3974732142859263, 0.9756160714278664, 0.13249107142842817, 0.7588125000005216, 0.5901874999994785, 1.1201517857119072, 0.8551696428569766, 0.13249107142842817]",0.6393533372362546,0.6745,0.2866785092439057,0.13249107142842817,1.1201517857119072,12.0,2.0,1.0,0.1
9,"[0.6744999999999923, 0.6745000000000075]",0.6744999999999999,0.6744999999999999,7.605230311426305e-15,0.6744999999999923,0.6745000000000075,2.0,1.0,2.0,0.2
