Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[138.6472222221346, 0.6745, 0.0, 0.6887038336933005, 0.6741357991360667, 0.6748642008639333, 0.6741357991360667]",20.290508836423417,0.6745,48.31949120340072,0.0,138.6472222221346,7.0,2.0,3.0,1.0
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.33
2,"[0.36535416666610504, 1.01175, 0.5620833333333333, 0.08431250000056163, 50.165937500005434, 0.5339791666664795, 15.40108333333558, 0.309145833333895, 0.6745, 51.85218750000543, 0.0, 0.08431249999981279, 51.177687500005426, 0.5620833333333333, 1.236583333334082, 49.57575000000524, 0.6745]",13.19242647058969,0.6745,21.095463229104222,0.0,51.85218750000543,17.0,1.0,2.0,0.67
