Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[1.3635053763439384, 0.37713978494626565, 1.5448225806450298, 0.8775752688171921, 0.3988978494622941, 0.47142473118280787, 2.4441559139782987, 1.486801075268696, 0.26109677419350164, 0.36988709677422393, 0.26109677419354993, 1.363505376344035, 0.11422983870970752, 0.6581814516129041, 0.11422983870963505, 0.6908185483870959, 0.4297217741935615, 2.659923387096957, 0.9736733870968306, 4.759576612903513, 0.7180161290323258, 5.0261129032258465, 0.630983870967674, 0.47867741935493224, 0.47867741935478725, 1.7406451612902805, 0.25753636363641413, 4.034736363636283, 0.3801727272727629, 0.5763909090909209, 7.027063636363521, 3.568718181818158, 0.25753636363641413, 0.772609090909079]",1.3990629406014539,0.6745,1.630298794426645,0.11422983870963505,7.027063636363521,34.0,4.0,9.0,0.9
1,"[1.2847619047618437, 0.5246111111110993, 0.9742777777776945, 0.20342063492067397, 0.31048412698407774, 0.8243888888889007, 1.9806746031745028, 0.19271428571432647, 0.19271428571425514, 1.6487777777776589, 0.2866625000000323, 1.8295812500000723, 0.48901250000001545, 0.04215624999999649, 0.6745, 2.5968250000000643, 0.0, 0.9274375000000351, 1.2478250000000084, 0.30937809917357534, 0.7163078512396834, 0.6326921487603167, 0.8891136363636313, 0.2759318181818064, 0.2759318181818064, 0.8445185950413222, 1.0842169421487708]",0.7873672705894877,0.6745,0.6323515020259257,0.0,2.5968250000000643,27.0,3.0,6.0,0.6
2,"[0.12125842696628306, 0.6745, 0.697235955056178, 0.7881797752809409, 0.9700674157303654, 0.257674157303402, 0.0, 0.15157303370785383, 0.8412303370786897, 0.6745000000000001, 1.1175539215686137, 0.0, 0.767078431372537, 0.17193137254899715]",0.5166273447581329,0.6745000000000001,0.368421552582216,0.0,1.1175539215686137,14.0,2.0,2.0,0.2
3,"[0.3497407407407513, 0.24267724867727056, 0.242677248677223, 0.9992592592592486, 1.0278095238095577, 1.741566137566096, 0.09257843137253693, 0.6745000000000001, 0.0, 2.7244509803920653, 0.11902941176469033, 0.30418627450985225, 0.7141764705882302, 1.0977156862744546, 1.1373921568626846, 0.08565079365078458, 0.18200793650791727, 0.0, 1.9913809523809556, 2.034206349206348, 0.974277777777746, 0.25695238095242506, 2.0556190476190443, 1.7558412698412982, 0.6745, 0.4710793650793866, 0.9849841269840941, 0.289071428571398]",0.8294046785380734,0.6745000000000001,0.7383992441676992,0.0,2.7244509803920653,28.0,3.0,7.0,0.7
4,"[0.24481851851852765, 3.772203703703764, 0.24481851851852765, 2.58308518518523, 0.32475925925926047, 1.0242407407407395, 4.025587301587375, 0.0, 0.06423809523808845, 1.9271428571428675, 0.6745, 0.25695238095242506, 3.4474444444444368, 0.5995555555555634, 0.9849841269841655]",1.3449553791887316,0.6745,1.3832703514293117,0.0,4.025587301587375,15.0,2.0,8.0,0.8
5,"[0.7922698412698442, 0.5567301587301557, 0.5567301587301081, 0.8707830687829629, 0.6745, 0.6745, 0.6745000000000001, 0.6745000000000001]",0.6843141534391339,0.6745000000000001,0.09960277905712932,0.5567301587301081,0.8707830687829629,8.0,3.0,4.0,0.4
6,"[0.4795273437500554, 0.4795273437499852, 2.397636718750066, 0.8694726562499445, 0.6745, 0.19271428571444618, 3.926553571429053, 0.40951785714301764, 0.3854285714287319, 5.203285714286196, 5.275553571429053, 5.1551071428576245, 0.2890714285715891, 4.311982142857625, 0.0, 0.6263214285715891, 1.469446428571589]",1.8909203650212096,0.6745,1.9571127214061532,0.0,5.275553571429053,17.0,2.0,10.0,1.0
7,[0.0],0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1
8,"[0.4282539682539586, 0.7387380952380884, 0.0, 0.6745, 1.4078849206349144]",0.6498753968253922,0.6745,0.45924622533835496,0.0,1.4078849206349144,5.0,1.0,3.0,0.3
9,"[0.40469999999999146, 0.0, 1.1177428571428436, 0.7194666666666609, 0.7580095238095131, 0.918604761904731, 0.33403809523809563, 1.265490476190444, 0.9828428571428608, 0.8672142857142612, 0.18629047619045255, 0.6552285714285739, 0.13489999999998287, 0.051390476190469665, 0.6745, 0.9507238095237746, 0.051390476190469665, 0.3982761904761827, 0.2954952380952434, 1.4260857142857044, 0.6873476190476173, 0.5688554216867554, 0.8370301204819146, 1.4221385542169156, 0.6094879518072341, 2.2754216867470216, 0.13002409638553172, 0.6745, 0.04063253012047867, 0.4063253012048408, 0.0, 0.9508012048193091, 2.844277108433831, 0.7963975903614361, 1.3164939759036711, 0.2600481927711176]",0.7225603286160538,0.6745,0.606598705048315,0.0,2.844277108433831,36.0,2.0,5.0,0.5
