Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[7.457204968943226, 0.0, 0.22204037267084525, 0.6745, 7.4823416149059545, 36.90779687500435, 0.14754687499985958, 1.2014531249998595, 0.1475468750001404, 0.7756749999997754, 0.5733249999997754, 59.828150000006744, 0.5733250000002247, 0.35832812499984207, 0.9906718750001579, 0.3583281249992804, 75.81801562494319]",11.38330879155725,0.6745,22.496003827815308,0.0,75.81801562494319,17.0,4.0,10.0,1.0
1,"[34.38076388886681, 34.75548611108876, 0.0, 0.13115277777730627, 1.0117499999997503, 0.20609722222244412, 0.6745, 33.83741666664487, 0.5246111111104732, 0.9326419753088722, 0.7827530864193915, 30.77718518519566, 0.4996296296301967, 0.36639506172870734, 30.194283950627728, 0.36639506172870734, 0.5662469135806085]",10.000429920113547,0.6745,14.748619085942465,0.0,34.75548611108876,17.0,2.0,9.0,0.9
2,"[17.406126865671855, 17.547067164179303, 0.6745, 0.0805373134328278, 0.21141044776124007, 0.0805373134328278, 17.75847761194041, 0.0, 17.295388059701516, 4.437499999999773, 4.374107142856908, 4.424821428571254, 0.1673571428571177, 4.298035714285491, 0.27639285714286627, 0.6745, 0.3397857142857308, 0.18003571428570414, 0.0, 4.338607142856946, 11.345089999999656, 0.5598349999998804, 0.2967799999999604, 0.0, 11.756534999999737, 11.574419999999717, 11.479989999999729, 0.6745, 0.22932999999987957]",4.9131609528710465,0.6745,6.313217492608499,0.0,17.75847761194041,29.0,3.0,2.0,0.2
3,"[9.362060000000971, 9.464584000001079, 0.19425599999999998, 9.64804800000108, 0.679896, 0.669104, 0.14569200000003593, 9.97180800000115, 0.172672, 0.15648399999996404, 0.14569199999996407, 9.885472000000934, 0.2844277108435587, 0.37381927710857193, 14.432674698797962, 14.310777108436563, 0.39007228915644127, 0.0, 14.148246987954513, 14.457054216870308, 0.06501204819266802, 0.6745, 14.270144578315914]",5.387065083290508,0.6745,5.999250834304169,0.0,14.457054216870308,23.0,2.0,3.0,0.3
4,"[0.0849370370371825, 0.5845666666666888, 18.371381481478846, 0.0849370370371825, 0.13490000000006655, 0.7644333333333112, 18.311425925923306, 17.551988888886456, 0.0232586206896525, 0.06977586206911243, 0.34306465517233564, 0.023258620689729965, 10.629189655172278, 10.478008620689458, 1.0059353448276642, 10.582672413792972]",5.56523338521664,0.6745,7.168484300283808,0.0232586206896525,18.371381481478846,16.0,2.0,5.0,0.5
5,"[0.2218749999994695, 0.718875000000154, 30.503374999986857, 30.23712499998711, 0.630124999999846, 0.22187499999970595, 0.0, 15.574818181818236, 15.075512987013024, 0.6482207792208398, 0.6745, 0.5431038961039658, 15.43466233766252, 0.1348999999999401, 0.0, 1.236583333332934, 0.6745, 41.63913333331963]",8.564954713802457,0.6745,12.846020767998287,0.0,41.63913333331963,18.0,3.0,7.0,0.7
6,"[0.14901744186074942, 14.054697674422348, 0.3058779069768438, 0.023529069767497753, 14.313517441864198, 0.14117441860467303, 0.0784302325580472, 13.960581395352461, 0.0, 15.14487790698071, 14.023325581399089, 13.435098837212795, 14.093912790701372, 0.0, 14.4703779069805, 0.5646976744187966, 0.6745, 0.24313372093042696, 0.39999418604662584, 14.784098837213211, 13.670389534887354, 0.26666279069782023, 0.33725, 0.09411627906978202, 14.1331279069805, 0.8941046511630337, 13.968424418608226, 0.8917118644071358, 0.08002542372857606, 0.08002542372857606, 20.452211864406525, 0.8002542372878929, 0.5258813559319917, 0.12575423728834986, 20.315025423728574, 0.9260084745762428, 0.5487457627121071]",5.918123315472785,0.6745,7.263942400481039,0.0,20.452211864406525,37.0,2.0,6.0,0.6
7,"[1.0301454545455793, 0.2330090909092008, 0.0, 0.14716363636365418, 22.33208181818689, 0.7112909090914853, 0.6745, 0.6745, 0.2380588235292252, 0.7538529411756155, 0.20830147058840243, 0.0, 17.933764705869883, 0.7340147058815134, 1.9169999999998006, 0.0, 0.6745, 62.01849999998511, 2.0234999999995273, 0.5325000000000498, 0.5324999999995768]",5.398532550291692,0.6745,13.916691814266612,0.0,62.01849999998511,21.0,3.0,4.0,0.4
8,"[9.797398305084705, 0.6745, 0.0, 0.6745, 42.32487500002447, 0.0]",8.911878884184864,0.6745,15.339298366928286,0.0,42.32487500002447,6.0,2.0,8.0,0.8
9,"[0.6745, 1.1414615384609534, 0.0]",0.6053205128203177,0.6745,0.46856017901029856,0.0,1.1414615384609534,3.0,1.0,1.0,0.1
