Cluster,Dist,mean,median,std,min,max,bag_count,day_count,Cluster_Rank,Cluster_perc
0,"[0.16862499999999422, 0.16862499999999422, 1.8970312499999953, 0.37940624999999906, 0.9695937500000009, 0.25293750000000015, 1.9813437499999949, 7.841062499999982, 0.2452727272727241, 2.084818181818185, 10.54672727272734, 0.6131818181818246, 2.5753636363636523, 0.6745, 2.4527272727272917, 0.18395454545453588, 0.0]",1.9432453208556186,0.6745,2.819776907836112,0.0,10.54672727272734,17.0,2.0,7.0,0.7
1,"[0.0, 0.6745, 6.205400000000004, 2.0235000000001166, 0.6745, 0.0, 0.6745, 0.7047014925373133, 0.0, 0.6745, 0.0, 11.972375000000074]",1.966998041044792,0.6745,3.43786191091841,0.0,11.972375000000074,12.0,4.0,8.0,0.8
2,"[0.9442999999999987, 0.6205399999999996, 0.7284600000000003, 0.6205399999999983, 1.0920476190476196, 0.25695238095238043, 2.184095238095219, 0.2569523809523771, 3.7193857142857154, 0.0, 0.6745, 1.2719142857142862, 1.984957142857143, 0.11562857142857175, 0.5974142857142861, 1.2141000000000008, 0.3661571428571447, 0.9828428571428554, 0.3661571428571427]",0.9472076190476181,0.6745,0.8634562755128062,0.0,3.7193857142857154,19.0,4.0,3.0,0.3
3,"[2.908781249999989, 0.6745, 1.5597812499999957, 0.0, 0.0, 1.4716363636363612, 0.0, 1.9315227272727262, 0.4598863636363636, 0.6745, 0.0, 3.1885454545454737, 0.6745, 0.3372500000000016, 1.6249318181818277]",1.0337223484848492,0.6745,1.0085963990945195,0.0,3.1885454545454737,15.0,3.0,5.0,0.5
4,"[0.8712291666666668, 0.3091458333333328, 0.0, 2.669895833333332, 0.6745, 2.5534642857142913, 2.2162142857142926, 0.0, 0.2890714285714275, 0.6745]",1.0258020833333341,0.6745,0.994258740756021,0.0,2.669895833333332,10.0,2.0,4.0,0.4
5,"[0.4996296296296332, 0.6745, 6.645074074074076, 2.173388888888888, 0.0, 7.708571428571374, 0.12847619047618553, 1.6059523809523744, 0.0, 0.6745]",2.011009259259253,0.6745,2.6761210589509816,0.0,7.708571428571374,10.0,2.0,9.0,0.9
6,"[0.6745, 0.6745]",0.6745,0.6745,0.0,0.6745,0.6745,2.0,1.0,2.0,0.2
7,"[0.5554705882352903, 1.071264705882356, 0.6745, 0.07935294117647447, 0.07935294117647447, 118.03750000000036, 2.221882352941186, 0.0, 0.634823529411769, 1.0315882352941186, 0.7141764705882372]",11.372719251336935,0.6745,33.73555302304598,0.0,118.03750000000036,11.0,1.0,10.0,1.0
8,"[4.991299999999858, 0.13489999999998173, 1.2141000000000042, 0.13489999999999577, 0.7485304878048779, 0.600469512195122, 0.6004695121951212, 3.2655670731707285]",1.461279573170711,0.6744999999999999,1.6311866870078329,0.13489999999998173,4.991299999999858,8.0,2.0,6.0,0.6
9,"[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.1
